,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
0,3,3,1,2,2,2,2,2,2,1,0,0,0,0,0,2,2,3,2,1,2,3,1,2,2,3,3,3,2,3,3
1,2,1,3,2,3,2,1,3,1,1,2,3,1,1,0,2,1,3,3,3,3,3,2,3,3,3,2,2,2,1,2
2,2,3,3,3,3,2,1,1,2,2,3,2,2,2,2,3,2,3,3,2,2,2,2,2,2,2,1,3,1,1,3
3,2,2,2,2,2,2,2,2,1,0,0,2,2,3,1,2,2,2,1,2,3,1,0,0,0,0,1,1,2,2,3
4,3,3,2,1,3,0,2,3,3,3,3,1,3,2,3,3,2,3,2,3,3,2,1,3,2,1,3,3,3,2,2
5,3,3,2,2,2,0,3,3,3,2,3,1,2,2,1,2,1,2,2,3,2,2,1,1,2,2,2,2,3,3,2
6,2,1,2,2,2,1,0,3,1,2,1,1,2,2,2,2,0,2,1,1,2,3,2,2,3,1,2,2,2,2,2
7,2,1,2,2,3,3,1,3,3,3,2,3,3,2,2,3,2,1,2,2,1,1,2,1,1,3,3,3,3,2,2
8,2,3,3,2,2,2,2,2,3,0,0,0,1,2,1,2,3,2,2,3,2,2,3,2,3,2,2,3,2,2,3
9,3,1,1,3,3,2,1,3,2,2,3,2,3,2,3,2,2,2,3,3,3,3,2,2,2,2,2,2,0,2,2
10,2,1,3,1,0,2,2,2,1,2,3,2,2,1,1,2,2,0,2,2,2,1,2,2,1,2,1,1,2,1,2
11,2,3,3,2,2,2,1,2,3,3,2,3,1,2,2,1,3,2,1,3,2,1,3,2,1,2,2,1,3,2,3
12,3,3,3,2,1,1,1,2,3,2,2,2,2,3,1,2,1,1,2,1,1,3,2,1,1,3,3,2,2,1,3
13,2,3,2,2,2,2,3,3,3,2,2,1,3,2,2,2,1,2,2,2,2,2,2,3,2,0,2,1,1,1,2
14,2,2,3,2,2,3,2,2,1,2,2,2,2,1,0,0,3,2,2,2,3,3,3,3,2,2,1,3,1,2,2
15,2,3,2,2,2,2,3,3,1,2,2,2,2,2,3,3,2,2,2,1,2,2,2,2,3,2,2,3,0,2,2
16,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,2,2,2,2,2,3,1,2,3,3,1,1,3,3,2,2
17,3,3,1,2,2,3,2,3,3,2,2,1,0,1,2,2,2,1,3,3,3,2,1,2,1,1,2,3,2,1,3
18,1,3,2,1,2,3,3,2,3,2,1,1,3,1,2,3,3,3,3,1,2,2,1,2,2,3,3,2,2,2,2
19,3,2,3,2,3,2,3,3,3,2,2,3,3,1,3,3,1,3,2,2,2,2,2,1,3,2,1,2,2,3,1
20,2,2,2,2,2,1,3,2,3,1,3,2,2,1,2,1,2,2,2,1,3,3,2,2,3,3,2,1,2,2,2
21,2,3,1,2,1,3,2,2,2,2,2,2,2,3,3,2,2,2,2,3,1,3,0,1,2,1,3,2,2,3,3
22,0,0,0,0,0,3,1,1,2,2,2,2,1,3,3,2,1,3,2,1,1,2,2,0,2,3,1,2,2,2,2
23,2,3,3,1,2,2,2,2,2,3,1,2,1,2,1,1,2,3,3,1,3,1,2,3,3,2,1,2,1,3,2
24,1,0,1,2,2,3,1,2,2,3,3,3,3,3,2,2,3,2,2,1,3,2,3,3,3,2,3,0,0,0,0
25,2,1,1,2,3,3,3,2,3,3,2,2,2,3,3,1,1,2,3,2,1,2,2,1,2,2,2,2,3,2,0
26,3,1,2,3,3,1,3,1,1,2,2,3,2,3,2,1,2,1,2,2,2,0,2,2,1,2,2,2,2,2,1
27,1,2,2,1,2,2,1,2,1,1,2,2,3,3,1,1,2,1,3,2,2,1,3,2,1,2,1,2,2,2,3
28,1,0,0,0,0,0,0,0,0,0,0,2,2,2,1,1,1,0,2,2,3,1,2,3,1,2,2,2,2,3,3
29,2,2,3,3,2,2,1,3,3,2,2,2,2,2,2,3,2,3,3,2,1,2,2,3,2,1,3,3,2,2,2
30,2,3,2,3,2,1,3,2,2,3,3,3,3,3,2,1,2,2,2,3,2,3,2,3,2,2,2,2,3,2,2
31,2,2,2,2,1,1,1,1,2,2,2,2,2,2,1,1,2,2,1,1,2,2,3,1,2,2,2,1,2,1,1
32,3,3,2,2,0,2,2,1,1,1,2,2,1,1,2,3,2,1,2,3,2,3,3,3,2,2,3,3,2,2,3
33,1,2,2,3,2,3,2,1,2,2,2,2,2,2,2,2,3,2,2,1,1,2,2,3,1,2,3,1,3,3,2
34,3,3,2,1,2,3,1,0,2,3,3,3,2,3,3,2,3,3,1,0,1,2,1,1,2,2,3,2,3,3,2
35,0,3,3,1,3,2,2,1,3,2,1,2,3,1,2,3,1,3,3,1,2,1,2,3,2,2,2,3,3,2,2
36,2,2,3,2,2,2,3,2,1,2,3,2,3,2,2,2,2,2,2,2,3,2,1,1,2,2,1,2,2,2,3
37,2,2,1,2,3,2,1,3,2,3,2,2,3,1,1,2,3,1,1,3,2,3,2,3,2,3,3,3,2,2,2
38,3,2,1,3,1,2,1,0,3,3,2,3,1,2,3,2,2,2,3,3,3,3,2,2,2,3,3,1,3,3,3
39,1,3,2,2,2,1,1,3,2,2,2,3,2,3,3,2,0,1,2,2,2,1,1,2,1,2,2,2,2,3,3
40,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,2,3,3,2,1,3,3,2,1,3,1,3,3,1
41,0,0,0,0,2,2,2,3,2,2,1,2,3,2,3,2,2,1,2,2,2,2,3,3,3,1,1,2,3,3,3
42,0,0,0,1,1,2,2,2,2,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,1,2,1,1,1
43,2,2,2,2,1,2,1,3,2,2,3,3,1,1,2,2,3,1,1,2,1,2,3,2,2,3,2,1,2,2,2
44,3,2,3,2,3,1,2,2,1,2,3,1,3,1,2,2,3,2,2,3,2,2,2,3,2,3,3,3,3,3,3
45,3,1,3,1,3,3,1,0,3,1,3,3,2,1,2,2,2,3,2,3,2,3,1,1,2,2,0,2,2,3,3
46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,2,2,3,3
47,2,2,2,3,2,3,0,2,3,2,2,3,2,2,3,2,2,1,1,1,2,2,3,2,2,2,3,2,2,2,2
48,0,0,1,2,1,1,2,3,3,3,2,2,2,2,3,3,3,3,2,1,2,2,2,2,3,2,2,1,1,2,3
49,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,3,3,2,3,2,1,3,2,1,3,3
50,3,2,2,2,3,2,2,2,2,3,2,2,3,2,1,2,1,2,3,2,1,1,3,2,2,1,3,1,2,2,2
51,1,2,1,3,1,2,2,2,1,1,1,2,2,2,2,2,3,3,2,1,2,3,1,2,2,1,3,1,3,2,1
52,1,2,2,0,2,2,1,2,2,3,3,3,3,3,2,2,2,2,1,2,2,2,2,2,2,0,0,1,2,1,0
53,2,2,3,3,3,2,3,1,2,2,2,2,1,2,2,3,2,2,2,3,1,3,2,2,1,2,1,1,3,3,2
54,0,0,0,0,0,0,0,2,3,2,3,3,2,2,2,3,1,3,2,2,2,2,2,2,3,1,2,0,0,3,3
55,1,2,2,2,2,3,3,2,2,2,2,2,1,2,1,1,1,2,2,3,3,2,3,3,1,1,3,3,2,2,2
56,3,2,3,2,3,2,2,3,2,2,3,0,3,2,3,1,0,1,1,1,2,2,2,2,3,3,3,2,3,1,2
57,1,3,3,2,1,2,2,2,2,2,2,1,2,3,3,3,2,2,2,3,3,3,0,3,1,2,2,1,2,3,1
58,2,3,3,3,3,0,2,3,3,3,3,3,1,2,1,1,2,0,0,2,2,3,1,2,3,2,3,2,2,2,1
59,2,3,2,1,1,3,2,2,2,3,2,2,2,2,3,2,2,1,2,3,3,2,1,2,2,2,0,2,3,2,2
60,2,2,2,3,2,2,3,2,2,3,2,2,1,1,1,3,3,3,2,1,1,2,3,1,2,1,3,3,3,3,3
61,1,2,2,0,2,2,3,2,2,3,1,1,1,2,1,3,1,1,2,1,1,2,2,2,3,2,2,2,1,2,2
62,3,2,3,0,0,0,0,0,0,0,0,2,3,2,3,3,2,2,2,2,2,1,3,1,3,3,0,2,3,2,3
63,0,2,2,2,3,2,2,2,1,2,1,2,0,2,2,2,2,3,2,1,2,1,2,1,1,0,2,3,2,0,0
64,1,2,2,2,2,3,2,3,2,2,3,2,2,2,2,3,3,2,2,2,0,3,3,1,1,2,3,3,1,2,1
65,2,3,3,2,2,3,2,2,2,3,3,2,3,2,2,2,2,2,3,3,3,1,2,2,2,1,1,2,2,2,2
66,2,1,3,1,1,0,0,0,0,0,0,3,2,0,2,3,2,2,0,2,2,3,1,2,3,2,2,1,3,2,0
67,1,1,2,1,2,2,3,3,2,2,2,0,2,2,2,2,2,2,3,3,2,2,2,2,3,2,2,1,3,3,3
68,3,3,3,1,2,2,1,3,2,3,3,2,1,2,2,3,2,3,1,1,0,1,3,3,3,2,2,3,3,1,1
69,0,2,1,3,2,2,2,1,2,3,2,2,3,1,2,3,2,2,2,3,1,3,2,2,3,3,3,2,3,1,1
70,2,1,3,2,3,2,3,1,2,1,2,2,3,2,3,2,2,2,1,2,2,3,3,2,2,2,2,2,3,2,2
71,0,0,0,0,0,1,1,2,2,1,2,1,2,3,3,2,3,2,2,2,2,2,1,3,2,2,2,2,2,2,2
72,3,3,2,1,1,2,2,2,2,1,2,1,1,2,2,2,2,2,2,3,3,3,2,3,2,2,2,1,1,3,2
73,2,2,2,1,2,3,2,2,2,2,2,2,1,2,2,2,3,3,2,3,1,1,3,2,3,2,2,2,2,1,2
74,3,2,2,3,3,3,3,3,2,2,1,3,3,2,2,3,3,1,3,3,1,3,2,1,2,2,2,1,3,2,3
75,1,2,2,2,2,3,2,2,1,3,2,1,3,2,2,2,2,3,3,2,2,2,3,2,1,2,2,2,1,0,1
76,3,3,2,3,2,1,2,2,2,3,3,3,2,1,3,3,1,2,1,2,3,1,2,3,1,1,2,0,0,0,0
77,1,3,1,1,2,2,2,2,2,3,2,1,2,2,3,3,2,3,3,1,3,2,3,3,3,2,2,3,2,2,3
78,2,0,0,0,0,0,2,2,1,0,2,2,2,1,2,3,1,1,0,0,0,0,0,0,0,0,0,2,2,2,3
79,3,0,3,2,2,2,1,2,2,1,1,3,2,2,2,2,2,2,1,0,0,0,0,0,0,0,1,0,0,2,1
80,0,2,3,3,2,3,2,3,2,3,3,3,2,1,0,0,2,2,3,0,0,0,0,0,1,2,1,1,3,3,3
81,3,1,3,3,2,1,2,2,2,3,3,2,3,3,1,1,2,1,2,1,3,3,2,1,2,2,2,1,2,3,2
82,3,2,3,1,2,3,2,2,1,3,2,2,2,1,1,2,2,2,2,1,2,2,3,2,1,0,1,2,2,2,2
83,1,2,2,1,2,2,2,3,1,2,2,2,1,1,0,2,2,2,2,1,2,2,2,2,2,3,2,2,2,2,1
84,0,3,3,2,1,2,2,2,3,3,2,2,3,2,3,2,1,3,2,2,2,3,1,1,3,2,2,2,2,2,2
85,2,2,2,1,2,3,1,1,2,2,1,1,3,3,1,3,2,1,1,2,2,2,2,2,3,2,3,2,1,1,2
86,3,2,2,2,3,3,2,1,2,1,3,2,2,2,2,3,3,1,3,1,2,2,1,3,2,2,2,2,2,3,2
87,2,1,2,2,2,1,1,1,3,1,1,1,2,2,2,1,1,0,0,0,0,0,2,2,2,2,2,2,3,3,2
88,2,1,3,3,2,3,3,3,2,3,3,2,3,2,2,1,1,3,1,0,1,2,3,0,2,3,2,1,1,3,1
89,2,2,2,2,2,2,2,3,1,3,2,3,3,2,2,2,1,2,2,2,2,2,2,2,3,1,2,3,3,3,2
90,2,2,2,2,0,0,0,2,3,2,2,2,2,1,3,3,2,2,3,2,2,3,0,0,0,1,2,2,2,0,2
91,2,2,2,3,2,2,2,1,1,1,2,2,2,2,3,3,3,1,3,1,3,2,1,2,2,2,2,2,1,1,2
92,1,2,2,2,1,1,2,1,0,1,3,1,2,2,2,3,2,2,2,3,2,2,2,2,2,2,2,3,2,2,2
93,2,2,3,2,1,3,2,2,2,2,2,1,1,2,3,2,2,1,1,1,3,2,2,2,2,2,2,2,2,2,2
94,0,0,0,0,0,0,0,1,2,3,2,3,2,3,2,2,2,3,3,2,3,3,2,3,2,3,2,3,3,3,2
95,3,3,3,2,3,3,2,2,2,1,3,2,0,2,3,1,0,1,3,2,1,3,3,2,1,3,0,2,3,2,2
96,1,0,1,3,3,2,3,3,2,2,2,2,2,2,1,2,2,2,2,3,3,2,3,2,1,2,2,3,2,2,3
97,0,0,0,0,0,1,1,2,3,2,2,2,1,2,3,3,3,3,3,2,3,1,2,2,1,3,2,2,2,2,2
98,2,2,2,3,2,3,3,0,1,2,2,2,2,1,2,3,3,3,3,2,3,2,3,2,2,1,2,2,2,1,2
