,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
0,2,2,2,3,1,2,1,2,3,2,2,3,2,2,2,2,2,2,2,2,2,3,1,2,1,3,1,1,2,2,2,2,2,1,2
1,1,3,3,3,2,2,2,2,2,1,1,3,2,2,3,2,2,1,2,2,2,1,2,3,3,2,1,2,2,1,3,1,3,2,2
2,2,2,2,2,2,2,3,2,2,3,3,3,3,2,2,2,2,2,2,2,3,3,3,2,3,1,3,3,2,3,3,3,3,2,2
3,1,2,2,2,1,1,2,2,0,2,2,2,1,2,1,2,1,1,2,3,3,2,1,1,2,1,1,2,1,2,1,1,1,2,2
4,0,1,1,3,2,2,3,2,2,1,2,2,2,2,2,1,2,2,2,0,3,2,2,2,2,3,1,2,2,3,1,2,1,1,2
5,0,0,0,0,0,3,1,2,3,1,3,3,2,2,2,0,0,2,1,2,2,2,2,2,2,2,0,1,3,1,1,2,2,0,2
6,0,3,2,2,3,2,3,3,3,2,1,2,2,0,0,1,1,1,1,2,0,1,2,2,2,2,1,2,1,2,1,1,1,1,3
7,0,0,3,2,2,2,2,2,2,1,3,2,3,3,2,2,2,1,2,2,2,2,2,2,3,2,3,3,2,2,1,3,2,2,3
8,1,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,3,3,2,2,0,1,1,3,2,2,2,2,2,2,2,3,3,0,0
9,2,2,3,2,2,1,2,2,1,2,2,2,1,2,3,1,2,1,3,3,2,3,2,2,1,2,3,2,2,3,3,1,1,3,2
10,1,2,2,2,1,1,2,3,2,2,2,2,3,2,1,2,3,1,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,3
11,1,1,2,3,1,1,2,2,3,2,2,2,3,2,1,3,3,2,3,3,3,2,3,2,2,0,0,0,1,2,3,3,1,3,2
12,1,2,1,2,2,2,2,0,0,0,2,2,1,1,1,0,2,2,3,3,2,2,2,2,2,3,1,3,2,2,2,2,2,1,1
13,2,2,2,2,1,2,3,3,2,1,2,1,2,2,1,2,0,3,2,2,1,3,3,1,2,1,2,2,2,2,3,1,2,2,1
14,2,2,2,2,2,2,1,2,3,2,1,3,3,3,1,2,2,0,2,1,1,3,3,2,2,1,2,3,2,2,2,2,2,1,2
15,1,1,3,2,3,2,2,3,2,2,3,1,2,1,2,1,1,2,2,3,2,2,2,2,2,3,2,1,3,1,2,3,3,1,3
16,2,1,2,1,3,2,1,2,2,3,2,1,2,1,2,2,3,2,2,2,2,2,1,2,2,3,3,3,2,1,3,3,2,3,2
17,1,2,3,2,3,3,2,1,3,2,3,2,1,2,2,2,2,3,2,2,2,0,2,0,2,3,2,2,3,3,2,2,1,1,3
18,1,2,2,2,1,0,2,3,2,1,0,2,1,2,2,2,3,2,2,3,2,2,1,2,1,3,2,2,2,2,2,2,1,2,2
19,2,2,2,2,2,1,3,1,2,1,2,2,2,2,2,2,1,2,2,2,1,3,3,1,1,1,2,1,2,2,2,2,3,2,1
20,1,2,2,3,0,2,2,2,2,1,2,2,1,3,3,2,3,0,1,3,1,1,2,2,2,2,2,1,3,2,1,3,1,2,0
21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,3,3,3,2,2,2,2,1,2,2,2,2,2
22,2,2,2,2,2,3,2,2,2,2,2,2,3,2,2,1,1,2,3,2,2,1,3,3,2,2,3,3,2,2,1,3,1,1,2
23,1,2,2,3,3,2,3,3,3,1,2,3,3,3,1,3,2,1,3,2,2,2,2,2,2,2,0,2,2,2,3,3,2,3,2
24,1,1,2,1,3,3,1,0,0,0,0,0,1,2,1,2,3,2,1,2,2,3,3,2,2,1,2,3,2,1,2,2,2,1,2
25,1,2,2,2,2,1,2,3,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,2,3,1,1,2,2,1,3,2
26,1,2,2,2,3,3,2,2,3,2,3,1,0,2,2,2,1,1,1,3,2,3,2,2,3,3,3,2,1,0,2,3,0,2,2
27,0,2,1,2,2,2,2,2,2,3,3,1,2,3,3,2,3,1,2,2,1,2,2,3,2,3,0,2,3,3,2,2,2,2,1
28,2,2,3,3,2,2,1,2,3,2,2,2,2,0,2,3,2,3,2,3,3,1,2,3,1,2,0,2,1,2,1,1,1,1,2
29,1,2,1,3,3,2,2,2,2,1,2,3,2,2,1,3,3,2,2,1,3,3,2,2,2,2,2,2,3,2,1,2,2,3,3
30,0,0,3,2,1,2,3,2,1,2,2,1,3,2,2,3,3,2,3,3,1,3,1,2,3,3,3,2,2,3,0,3,3,2,0
31,2,2,0,0,0,2,0,1,1,2,2,2,3,2,2,2,1,0,0,1,2,2,2,3,1,1,0,2,1,2,2,2,1,2,1
32,1,2,2,2,3,2,2,2,1,2,0,0,0,0,0,0,0,3,3,2,2,2,1,1,2,3,2,2,2,2,2,3,2,2,2
33,1,2,3,3,1,2,2,2,3,1,2,3,3,2,2,1,3,1,3,2,2,2,3,0,3,3,2,2,2,1,1,3,2,2,3
34,0,0,3,3,2,2,2,2,2,2,3,1,2,1,1,1,2,1,1,1,2,1,3,2,0,2,3,3,2,3,1,0,1,2,2
35,1,1,2,1,3,2,1,2,1,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,2,1,3,2,2,2
36,1,2,1,2,1,2,1,2,2,2,3,3,3,2,3,2,1,2,3,3,1,3,1,2,3,2,2,2,3,0,2,1,2,3,3
37,1,2,2,3,1,1,2,3,3,2,2,2,2,3,2,2,0,0,3,3,2,2,1,2,1,3,2,2,3,2,2,3,3,2,2
38,0,2,2,2,1,3,2,2,2,3,2,2,2,2,2,1,1,2,3,3,2,1,3,1,2,1,3,2,2,2,2,2,2,0,2
39,0,0,1,3,2,2,2,2,2,2,1,2,1,2,2,2,2,1,1,2,1,3,2,3,1,2,3,2,3,1,3,2,1,3,2
40,0,0,0,0,0,0,0,0,0,0,0,3,3,2,1,2,2,2,2,2,3,3,2,3,3,2,2,3,1,3,1,2,3,3,1
41,2,1,2,2,2,2,2,2,3,3,2,1,2,2,3,2,2,2,1,2,2,1,3,2,2,1,0,3,3,1,1,2,2,1,1
42,0,0,0,2,2,2,2,2,1,2,1,3,2,2,1,1,0,3,3,2,3,1,3,2,1,2,2,2,2,3,3,3,3,3,2
43,1,3,3,2,1,3,2,3,2,1,2,2,1,2,2,1,2,2,1,1,2,2,1,2,2,1,3,1,1,2,1,1,2,3,1
44,1,1,2,3,2,2,2,2,3,1,1,3,3,2,2,2,2,1,1,2,2,3,2,2,2,0,0,0,1,3,3,1,2,1,2
45,0,0,0,2,2,2,3,2,1,3,3,2,2,3,3,3,3,1,2,2,1,2,2,3,1,3,3,1,2,2,2,2,1,1,1
46,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,1,2,1,3,2,2,2,2,3,2,3,1,3,2,0,2
47,2,3,3,1,2,2,1,3,2,1,2,2,2,3,3,2,1,2,1,1,0,0,2,1,1,2,3,3,3,2,3,2,2,2,3
48,2,2,1,2,3,3,3,2,0,0,0,0,0,0,0,0,3,2,3,3,3,1,3,3,2,1,2,2,3,3,2,2,2,1,2
49,0,0,2,2,3,3,2,3,1,1,2,2,3,3,1,3,2,2,2,2,3,2,3,2,2,3,1,3,2,3,0,1,2,2,2
