,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
0,3,1,2,3,2,3,1,1,0,1,2,2,2,2,1,2,2,3,2,2,2,2,2,3,2,3,1,3,2,1,2
1,0,0,0,0,2,1,2,1,2,2,1,3,2,2,3,3,2,2,2,2,2,3,2,3,3,3,3,3,1,1,3
2,0,2,2,2,2,0,2,2,3,2,2,2,1,2,2,2,2,2,3,3,1,2,1,2,1,1,1,1,3,2,2
3,2,2,2,2,3,3,2,2,2,2,2,2,1,1,2,3,2,2,1,3,2,2,3,1,2,2,2,3,1,1,3
4,0,1,2,2,2,3,2,2,3,1,0,1,1,3,2,2,1,2,3,3,3,1,2,1,1,3,1,2,3,2,2
5,2,2,2,2,2,1,1,1,1,2,2,3,3,2,1,2,2,2,2,3,3,3,3,1,2,0,3,3,2,3,1
6,0,0,0,3,2,1,2,3,1,2,3,3,1,2,3,2,1,2,2,3,3,2,2,2,2,3,2,3,2,1,2
7,2,2,2,3,2,2,3,2,3,2,2,2,2,2,1,2,2,2,3,2,2,3,2,2,1,1,2,2,3,2,3
8,0,3,3,3,3,2,2,2,3,3,2,1,3,3,2,2,3,2,3,2,0,1,2,0,3,3,2,0,0,0,0
9,2,1,1,1,2,2,3,2,2,2,1,2,0,3,2,2,3,3,2,1,1,3,2,1,2,2,3,3,2,2,2
10,2,2,3,2,3,2,1,1,2,2,2,2,2,2,1,2,2,1,1,0,0,0,3,2,3,3,2,3,1,2,2
11,1,2,3,3,2,1,2,3,1,2,1,2,3,3,2,2,3,3,2,1,1,2,3,2,3,3,3,2,2,3,3
12,2,3,3,2,3,2,1,2,3,3,2,2,3,2,2,2,3,1,2,3,1,3,3,2,1,3,2,1,2,2,2
13,2,1,1,1,2,2,2,2,3,1,0,2,2,2,2,3,2,2,3,2,1,0,0,0,0,0,2,2,2,1,2
14,0,2,3,3,2,3,2,2,2,2,2,2,2,2,3,2,2,3,3,3,3,3,3,1,2,3,2,2,1,2,2
15,2,2,0,0,1,1,3,2,2,2,1,2,1,1,2,1,2,2,2,2,2,2,1,2,0,2,2,1,1,2,2
16,3,2,1,1,3,2,2,2,1,2,1,2,3,3,2,2,2,1,2,2,2,3,3,2,2,3,3,3,2,2,2
17,1,2,2,2,3,1,2,2,2,2,2,2,2,2,1,2,2,2,2,3,0,2,2,1,2,1,1,2,1,3,2
18,3,2,1,3,3,3,3,1,2,3,1,2,0,0,0,0,0,2,2,3,3,3,3,2,2,0,2,2,2,2,2
19,3,2,0,3,2,3,3,2,2,3,2,2,2,3,1,0,3,2,2,2,2,3,2,3,2,3,3,3,3,2,1
20,3,2,3,3,3,3,3,2,1,2,2,0,0,0,0,0,0,0,0,0,0,3,2,3,3,2,2,3,2,3,2
21,3,3,3,2,3,3,2,1,1,1,2,2,3,2,2,2,0,2,2,3,3,3,3,1,2,0,0,0,0,0,2
22,1,3,2,2,3,3,3,3,1,3,3,2,1,2,2,2,2,2,1,1,1,1,2,2,2,1,1,3,3,0,2
23,3,2,2,2,2,2,2,2,1,3,1,2,3,0,2,2,2,2,1,2,2,2,1,2,1,3,2,2,2,1,3
24,1,2,2,3,3,3,3,2,2,2,2,2,2,3,2,3,3,0,0,0,0,0,0,0,2,2,1,3,1,3,3
25,2,3,3,1,2,1,2,2,2,3,2,3,3,2,2,2,2,2,2,3,2,3,1,3,3,2,3,2,1,2,2
