,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
0,2,3,2,2,2,3,2,2,2,2,3,1,3,2,2,1,2,2,2,2,3,3,2,1,3,2,2,2,2,3,2
1,2,2,2,2,2,3,2,3,1,2,2,2,2,2,3,3,2,2,2,3,2,3,2,1,1,2,3,3,2,1,3
2,3,2,2,2,2,3,3,3,3,2,0,3,2,3,3,1,1,2,3,3,2,3,2,3,2,3,3,0,0,0,3
3,2,1,1,2,1,2,2,3,2,2,2,2,2,2,2,3,3,1,2,2,1,1,2,2,0,1,2,2,2,2,1
4,3,2,3,3,0,0,0,0,0,0,0,0,2,2,1,2,1,2,3,1,2,2,2,2,2,2,3,2,2,2,1
5,2,2,2,2,1,3,1,2,2,3,2,2,2,2,3,2,3,2,3,1,2,2,2,3,1,2,3,3,3,2,3
6,2,3,2,2,3,3,3,3,1,2,3,2,2,2,2,2,3,3,3,2,0,0,0,0,0,0,0,0,0,0,0
7,1,2,1,1,2,2,3,2,0,0,0,0,2,3,2,3,2,1,3,3,3,2,1,1,3,3,1,3,2,2,3
8,2,3,2,2,3,2,3,2,3,1,1,3,1,3,3,3,1,3,2,2,2,2,2,2,2,2,1,2,1,1,3
9,3,2,3,2,2,3,2,2,3,2,1,2,1,2,1,1,2,1,1,1,1,2,2,2,0,1,2,3,3,2,1
10,2,2,1,3,3,3,1,2,1,2,3,2,1,1,3,1,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2
11,0,0,2,3,3,2,3,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,1,3,2,2,1,2
12,0,0,1,2,3,3,2,2,2,3,1,1,3,3,2,2,1,2,2,0,2,3,2,2,2,3,3,2,0,0,0
13,2,3,2,2,2,2,3,2,3,2,1,1,1,2,0,3,2,1,2,3,3,3,1,2,2,1,3,2,2,1,1
14,0,0,0,0,3,2,3,3,3,2,2,1,3,2,2,3,3,3,2,3,2,2,2,3,2,2,3,3,1,0,0
