0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
299.1455641938813,299.1455641938813,299.1455641938813,299.1455641938813,299.1455641938813,299.1455641938813,299.1455641938813,299.1455641938813,299.1455641938813,299.1455641938813,299.1455641938813,299.1455641938813,299.1455641938813,299.1455641938813,299.1455641938813,299.1455641938813
244.72179059845257,244.72179059845257,244.72179059845257,244.72179059845257,244.72179059845257,244.72179059845257,244.72179059845257,244.72179059845257,244.72179059845257,244.72179059845257,244.72179059845257,268.5217905984526,268.5217905984526,268.5217905984526,268.5217905984526,268.5217905984526
344.64481569176684,344.64481569176684,344.64481569176684,344.64481569176684,344.64481569176684,344.64481569176684,344.64481569176684,344.64481569176684,344.64481569176684,344.64481569176684,344.64481569176684,344.64481569176684,344.64481569176684,344.64481569176684,344.64481569176684,344.64481569176684
205.30232505458594,205.30232505458594,205.30232505458594,205.30232505458594,205.30232505458594,205.30232505458594,205.30232505458594,205.30232505458594,205.30232505458594,205.30232505458594,205.30232505458594,205.30232505458594,205.30232505458594,205.30232505458594,205.30232505458594,205.30232505458594
196.11497727608673,196.11497727608673,196.11497727608673,362.3537569488038,196.11497727608673,196.11497727608673,196.11497727608673,196.11497727608673,196.11497727608673,196.11497727608673,196.11497727608673,196.11497727608673,196.11497727608673,362.3537569488038,192.89327182444086,362.3537569488038
289.63869425670566,289.63869425670566,289.63869425670566,289.63869425670566,289.63869425670566,304.08742982083294,289.63869425670566,302.7454375902491,289.63869425670566,289.63869425670566,289.63869425670566,289.63869425670566,289.63869425670566,289.63869425670566,289.63869425670566,289.63869425670566
250.65371762792586,250.65371762792586,250.65371762792586,250.65371762792586,250.65371762792586,250.65371762792586,250.65371762792586,250.65371762792586,250.65371762792586,250.65371762792586,250.65371762792586,250.65371762792586,250.65371762792586,250.65371762792586,250.65371762792586,250.65371762792586
359.4438221680228,359.4438221680228,359.4438221680228,359.4438221680228,359.4438221680228,359.4438221680228,359.4438221680228,359.4438221680228,359.4438221680228,359.4438221680228,359.4438221680228,0.0,359.4438221680228,359.4438221680228,359.4438221680228,359.4438221680228
318.1428710569307,348.2428710569307,348.2428710569307,348.2428710569307,348.2428710569307,348.2428710569307,348.2428710569307,348.2428710569307,348.2428710569307,348.2428710569307,348.2428710569307,348.2428710569307,348.2428710569307,348.2428710569307,348.2428710569307,348.2428710569307
0.0,185.26672707151425,185.26672707151425,185.26672707151425,185.26672707151425,185.26672707151425,185.26672707151425,185.26672707151425,185.26672707151425,185.26672707151425,185.26672707151425,247.26632592094705,247.26632592094705,203.56672707151426,203.56672707151426,203.56672707151426
283.67419088932047,283.67419088932047,283.67419088932047,283.67419088932047,283.67419088932047,283.67419088932047,283.67419088932047,283.67419088932047,283.67419088932047,283.67419088932047,283.67419088932047,311.3741908893205,311.3741908893205,311.3741908893205,311.3741908893205,311.3741908893205
295.61402424284654,325.91402424284655,325.91402424284655,325.91402424284655,325.91402424284655,325.91402424284655,325.91402424284655,325.91402424284655,325.91402424284655,325.91402424284655,325.91402424284655,325.91402424284655,325.91402424284655,325.91402424284655,325.91402424284655,325.91402424284655
266.12091852157954,291.5209185215796,291.5209185215796,291.5209185215796,291.5209185215796,291.5209185215796,291.5209185215796,291.5209185215796,291.5209185215796,291.5209185215796,291.5209185215796,291.5209185215796,291.5209185215796,291.5209185215796,291.5209185215796,291.5209185215796
0.0,172.27156734937293,172.27156734937293,131.98603484423947,131.98603484423947,211.43508691488208,172.27156734937293,172.27156734937293,131.98603484423947,172.27156734937293,211.43508691488208,172.27156734937293,172.27156734937293,176.81221609485678,172.27156734937293,211.43508691488208
