,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
0,3,2,1,3,1,3,2,3,3,3,2,1,2,1,2,3,3,2,3,2,2,0,3,0,2,3,2,2,3,1,2
1,3,3,3,3,1,2,1,3,3,3,2,2,1,2,2,2,2,2,2,2,0,2,1,3,3,3,2,3,3,3,2
2,0,0,0,2,3,2,2,2,2,3,1,2,2,3,3,1,2,3,2,2,2,2,3,2,1,2,1,2,3,2,3
3,1,1,0,1,2,2,2,2,2,2,0,0,0,2,2,2,3,2,2,1,1,2,1,3,2,1,1,2,3,2,3
4,1,2,2,2,1,2,2,2,2,1,3,3,2,1,1,1,2,2,2,2,2,3,1,3,2,3,2,3,1,2,2
5,2,3,2,3,3,0,3,3,3,2,3,2,2,2,2,0,2,3,1,2,2,3,2,1,3,3,3,3,2,2,1
6,2,1,2,3,2,1,2,2,2,3,2,2,3,2,2,2,3,2,1,2,2,1,1,1,3,3,0,0,0,0,2
7,2,2,2,0,3,1,2,3,3,2,2,3,3,1,1,2,1,1,2,1,2,2,3,3,1,1,2,2,2,3,3
8,2,3,3,2,2,2,1,2,3,3,3,2,2,2,2,2,3,2,2,2,0,1,3,3,3,2,1,1,3,1,2
9,0,0,0,2,2,2,2,3,2,2,2,3,2,2,2,2,2,3,2,1,2,3,3,2,0,1,3,3,2,1,0
10,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,1,2,1,1,1,1,2,2,1,2,1,2,1,2
11,1,1,2,2,3,2,2,2,2,2,1,3,3,2,0,2,3,1,2,2,3,2,3,2,1,3,3,3,1,3,2
12,2,3,2,1,3,2,2,2,2,3,2,2,2,2,3,2,0,0,0,2,3,2,3,2,2,1,2,2,2,2,1
13,2,1,2,1,2,2,1,1,2,1,2,2,1,2,2,2,2,2,3,1,2,2,3,2,1,2,1,2,2,1,2
14,2,1,2,1,1,2,2,2,1,2,2,2,2,2,1,1,0,3,2,2,2,2,2,1,3,2,3,1,2,0,0
15,3,2,2,2,2,2,2,2,2,1,1,0,0,2,3,2,0,2,1,2,1,3,3,2,2,2,1,3,2,2,3
16,2,2,2,1,2,2,3,2,3,3,2,3,2,3,2,2,2,2,2,2,1,1,2,3,2,2,2,1,0,2,2
17,2,2,2,2,2,1,3,1,0,2,1,2,1,2,2,2,2,1,1,0,1,1,2,2,2,3,2,2,2,1,2
18,0,0,1,2,2,2,2,3,2,2,2,1,2,2,2,2,0,2,2,1,2,1,2,2,1,0,1,2,3,1,2
19,3,2,1,2,3,2,1,1,2,3,2,2,3,2,2,2,2,2,2,2,2,2,1,1,2,2,2,1,2,2,2
20,2,2,2,2,2,1,2,2,1,2,2,2,1,2,2,1,2,0,1,1,1,2,0,2,2,1,2,2,1,2,1
21,3,1,2,1,2,2,2,2,2,1,2,2,3,2,2,3,3,3,1,2,2,2,2,1,2,0,1,2,1,3,3
22,1,2,2,2,2,2,0,3,2,2,1,2,2,1,2,3,2,2,1,1,2,1,2,3,0,2,2,2,2,2,1
23,2,2,2,3,3,2,3,2,2,1,1,1,2,1,2,2,1,3,3,3,2,2,2,2,1,1,2,1,1,1,3
24,0,0,0,0,0,0,1,2,2,3,3,3,3,2,3,3,3,3,2,2,3,2,1,2,2,1,1,1,1,0,2
25,2,3,1,1,2,3,3,1,1,2,2,1,2,1,1,1,1,3,2,2,3,3,2,0,1,2,2,3,2,2,3
26,2,2,1,3,2,2,2,1,2,2,1,2,1,2,2,1,2,1,2,2,1,2,2,1,3,2,2,2,2,1,2
27,2,2,2,2,2,2,2,1,3,2,2,1,1,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,1,1
28,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,1,3,1,2,1,2,3,2,2
29,3,2,1,0,2,1,2,2,2,1,2,2,1,1,3,3,3,3,2,1,0,2,2,2,2,3,1,2,3,1,2
30,2,3,2,2,2,2,3,2,0,2,3,2,2,3,3,2,3,2,1,2,2,2,2,2,1,1,2,1,2,2,3
31,2,2,2,1,1,2,2,1,2,1,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1
32,3,2,1,1,2,3,3,3,3,3,2,3,2,2,3,3,3,2,1,1,2,2,2,3,1,3,3,2,0,1,3
33,2,1,2,2,2,3,1,2,1,2,2,2,2,3,3,1,3,2,1,2,2,3,2,3,2,2,1,1,3,2,3
34,2,1,2,2,3,1,3,3,3,2,2,2,1,1,1,1,1,1,3,2,2,2,1,2,3,3,1,1,2,2,2
35,2,2,3,3,2,2,2,1,2,2,3,1,1,2,3,1,3,2,1,1,0,0,2,3,3,2,3,1,2,2,1
36,2,0,2,2,1,2,1,1,3,2,3,3,3,2,2,3,2,2,2,2,2,0,2,2,2,2,3,2,2,3,0
37,3,2,2,2,2,2,2,2,3,3,2,2,2,2,2,3,3,3,3,2,1,1,1,1,1,2,2,1,2,2,2
38,2,2,2,3,2,3,3,1,2,3,2,1,2,2,1,3,3,2,3,1,3,3,1,2,1,2,2,1,3,3,3
39,0,0,0,2,3,2,3,3,2,2,2,2,3,2,2,3,3,3,2,0,0,0,3,1,2,3,2,2,2,3,2
40,1,2,2,2,3,1,3,3,2,1,2,2,2,1,2,2,0,2,1,2,3,2,1,3,2,2,1,3,2,2,2
41,2,2,2,1,2,2,2,2,1,2,2,2,3,3,2,2,1,2,2,3,3,3,2,2,3,2,2,2,2,3,2
42,0,0,0,0,2,2,2,2,1,2,1,2,2,1,2,2,3,1,2,1,3,2,2,1,2,2,2,1,2,1,2
43,2,1,3,3,1,2,1,2,1,2,2,1,1,2,1,1,1,2,2,2,2,2,2,2,2,3,2,3,2,2,2
44,0,0,0,3,3,1,2,2,2,2,2,1,3,3,1,3,2,3,2,2,2,2,3,3,1,2,2,2,2,3,3
