,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
0,1,3,2,2,2,2,2,2,2,2,3,3,1,2,2,3,2,2,0,2,2,0,0,0,0,0,1,3,2,2,1,1,3,3,2
1,1,2,2,2,3,2,3,2,3,3,2,2,1,1,1,2,2,2,1,2,2,1,0,1,2,3,3,3,2,3,1,0,2,1,2
2,0,0,0,0,0,1,3,1,2,2,2,2,2,2,3,2,1,2,2,2,2,2,2,2,2,2,2,1,2,1,1,1,2,1,2
3,1,3,2,2,2,3,2,2,2,0,2,1,1,2,1,2,2,2,2,1,2,1,3,2,3,2,1,2,0,3,3,2,2,2,3
4,1,2,1,3,2,1,2,3,2,2,2,2,2,2,1,2,2,1,1,1,2,2,2,2,3,1,2,2,2,1,2,2,1,2,1
5,1,2,2,3,2,2,0,2,2,2,2,1,2,2,1,0,2,2,2,2,1,3,1,2,0,2,1,3,2,2,2,1,2,2,2
6,3,2,2,1,3,1,3,0,2,2,2,2,1,2,1,2,1,3,1,1,3,2,2,2,1,2,2,2,2,2,1,3,2,1,1
7,1,1,2,1,1,3,3,2,2,3,2,3,2,1,3,1,2,2,2,3,2,3,1,2,1,2,2,1,3,3,2,3,3,2,2
8,2,2,2,3,2,3,2,3,3,2,1,2,3,2,3,2,1,2,2,3,3,2,2,2,3,3,2,1,3,2,3,1,3,3,3
9,2,2,2,3,2,3,1,3,2,1,3,2,2,2,0,1,3,2,2,2,2,3,1,1,2,3,0,1,2,2,2,2,3,2,1
10,1,2,3,3,2,1,1,0,0,1,2,2,2,1,2,0,2,2,2,3,3,3,3,2,2,2,2,2,2,1,2,2,1,2,0
11,2,2,3,3,3,1,2,3,2,2,2,3,0,0,2,2,2,3,3,3,2,3,2,2,2,3,3,3,2,2,2,1,2,0,2
12,2,0,2,1,2,2,2,3,2,1,2,2,1,1,3,2,2,2,3,2,2,1,2,2,2,3,2,1,0,1,2,0,1,3,3
13,2,2,2,1,2,1,3,2,2,2,2,2,2,2,2,2,3,3,2,3,2,1,1,2,2,0,3,2,2,1,1,2,2,3,0
14,1,2,2,2,2,1,2,3,3,2,1,2,2,3,2,2,1,3,2,2,3,2,2,1,3,2,0,2,2,2,2,3,3,1,2
15,0,2,2,1,1,2,2,2,2,1,3,2,1,2,2,2,2,2,2,0,2,1,3,2,2,2,2,0,3,3,1,0,0,1,1
16,1,2,2,2,2,1,1,1,1,2,2,2,1,2,3,1,2,2,1,1,2,2,3,2,2,2,3,3,1,1,2,0,1,1,2
17,1,1,3,2,3,2,2,1,2,2,2,2,3,1,1,2,2,2,3,3,2,2,2,1,1,2,2,3,1,2,2,3,1,0,2
18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2,2,2,2,2,3,2,3,3,3,2,2,2,2,2,1
19,0,0,2,3,3,2,1,2,1,2,2,2,3,2,2,3,3,3,3,2,2,1,2,2,2,2,1,1,1,1,3,1,1,1,2
20,0,0,0,0,0,2,2,3,3,3,2,2,3,3,0,2,2,2,1,3,2,2,3,3,2,2,2,3,3,3,3,3,2,2,1
21,1,2,2,2,2,2,2,2,2,2,3,1,2,2,3,0,2,2,0,2,2,2,3,2,2,3,2,2,2,2,2,3,3,2,3
22,2,1,2,2,0,2,2,2,2,1,1,2,1,1,2,1,2,2,2,2,3,2,2,3,3,1,2,2,1,2,2,1,1,2,1
23,0,0,0,0,0,0,0,0,2,1,2,2,3,3,2,2,3,2,1,2,3,1,1,1,1,2,2,2,1,2,1,2,2,2,3
24,1,3,3,3,3,2,3,2,3,3,2,1,1,3,2,2,3,1,2,3,2,2,2,2,3,3,2,2,3,1,2,2,2,2,3
25,2,2,2,2,2,2,2,3,3,2,3,2,2,3,1,3,0,0,0,3,3,2,2,2,1,0,2,3,1,2,3,1,2,2,3
26,3,2,2,2,2,2,2,2,1,2,2,2,3,2,2,0,3,2,2,3,3,1,2,2,2,3,2,2,3,3,3,2,2,1,2
27,1,2,3,1,3,3,3,2,3,3,3,2,3,1,1,2,2,1,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
28,1,1,1,3,3,3,3,2,1,2,2,2,2,2,1,2,2,2,3,3,2,1,3,2,2,2,2,1,3,2,2,1,2,1,2
29,1,3,2,2,2,1,2,3,2,2,3,2,3,3,2,2,3,1,3,2,1,2,2,3,2,2,3,1,3,3,2,2,2,2,1
30,1,2,2,2,2,2,3,1,2,2,2,2,1,1,2,1,2,1,1,2,2,0,3,2,2,2,2,2,1,2,2,2,2,2,0
31,0,0,0,2,2,2,2,2,2,3,2,3,2,3,3,2,3,1,1,3,2,2,2,2,2,2,2,2,2,1,3,2,3,3,0
32,1,2,2,3,1,3,3,3,1,2,2,3,1,0,2,3,3,3,2,2,3,1,2,2,2,0,3,2,2,3,2,3,2,1,1
33,1,2,2,2,1,1,2,1,2,3,3,2,1,3,2,2,2,1,2,3,2,1,2,1,1,2,2,2,2,3,2,2,2,2,2
34,1,2,2,1,2,2,2,2,2,1,3,3,2,1,2,1,2,3,2,2,3,1,2,2,3,2,2,3,2,1,2,1,2,1,2
35,2,2,2,3,2,3,3,1,2,2,3,2,0,2,1,3,2,2,3,2,2,3,1,2,1,2,2,2,1,2,2,0,0,0,0
36,0,2,2,2,2,1,2,2,2,1,2,1,1,1,1,3,1,1,2,1,2,3,2,2,3,1,2,2,2,2,3,2,2,2,1
37,1,2,2,2,2,3,3,2,2,2,3,1,2,2,2,2,2,2,2,2,3,2,3,0,1,1,1,2,0,2,2,2,2,2,3
38,0,2,2,0,0,3,2,3,1,2,1,2,3,2,1,1,1,3,3,3,2,1,3,2,2,2,2,0,2,2,2,2,2,0,2
39,0,0,0,0,0,2,3,1,3,2,3,2,2,2,1,2,2,3,2,1,3,2,2,3,2,1,3,1,2,2,3,0,2,2,2
40,0,0,0,0,0,0,0,2,2,1,2,2,1,3,2,2,2,1,2,2,2,2,1,1,1,2,1,3,2,3,2,1,2,3,2
41,2,0,0,0,0,0,0,0,2,2,2,1,2,2,2,2,2,2,2,2,3,2,3,3,3,3,1,2,2,1,3,2,2,2,2
42,1,1,2,2,1,1,2,2,1,2,2,2,3,2,1,2,2,2,1,1,3,3,2,1,1,2,2,2,2,2,2,1,2,2,3
43,1,2,2,1,3,1,2,1,2,1,2,2,1,1,2,2,2,2,1,2,1,1,0,1,2,2,3,2,2,1,1,2,1,2,2
44,1,3,2,2,1,2,2,2,1,3,2,2,2,2,2,1,2,1,3,1,2,2,1,3,1,2,2,1,0,2,2,2,2,2,3
45,0,0,2,1,2,2,2,2,2,3,2,1,3,1,2,2,1,1,2,2,3,2,1,1,2,2,2,2,0,2,1,2,0,3,3
46,1,2,1,2,3,2,2,2,3,3,2,2,2,2,2,2,2,2,2,2,3,0,0,0,1,3,3,3,2,2,2,2,1,2,2
47,2,2,2,2,0,2,2,3,2,2,1,2,1,2,2,2,2,2,1,2,3,2,2,2,2,2,2,3,1,0,1,2,1,2,3
48,1,2,2,3,3,2,2,2,2,3,2,3,2,2,1,3,2,3,3,1,0,0,0,0,1,3,2,2,2,2,1,2,2,1,3
49,1,2,2,2,3,2,3,2,0,0,0,2,2,1,2,3,1,1,3,2,1,2,3,2,2,0,2,1,2,1,2,3,2,3,1
50,0,0,0,2,2,1,2,2,2,3,2,1,2,1,3,1,2,2,3,1,1,3,1,2,3,0,2,3,3,2,2,2,2,1,1
51,1,2,3,2,1,3,3,2,3,2,2,2,0,2,2,2,2,0,3,2,2,2,1,2,2,2,3,3,2,3,3,1,3,1,2
52,1,2,2,3,3,2,2,2,3,3,2,1,2,1,2,3,3,3,2,3,2,1,2,2,1,1,1,2,1,3,0,2,2,1,2
53,1,1,1,3,2,2,1,2,2,2,2,1,2,1,1,1,2,3,2,2,2,3,2,1,1,2,1,1,1,3,2,2,1,2,2
54,3,2,2,2,2,3,3,3,3,1,2,1,3,3,0,2,1,1,3,3,1,2,1,3,2,3,2,0,2,2,2,3,1,2,2
55,1,0,2,2,2,2,3,2,1,2,2,2,1,2,2,2,2,2,2,1,2,2,2,1,1,2,2,1,2,2,2,2,2,1,2
56,2,3,2,3,2,2,3,2,2,3,1,2,3,2,1,1,1,1,2,3,2,1,2,3,2,3,1,0,2,2,3,3,3,0,2
57,1,0,3,2,2,2,2,2,1,2,3,1,1,2,1,2,2,1,1,1,2,2,1,2,3,2,1,2,2,1,3,3,3,3,2
58,0,0,0,0,0,1,2,2,2,2,2,3,2,2,1,3,1,1,2,1,2,1,2,1,2,3,1,0,2,1,2,1,0,1,2
59,1,2,2,3,2,2,2,3,0,3,2,3,3,2,1,2,3,2,2,2,1,1,1,2,1,2,1,2,3,1,2,3,1,0,2
60,1,2,2,1,2,3,2,2,2,2,1,1,1,2,2,1,2,1,2,2,1,2,2,1,2,2,2,2,1,2,2,2,0,2,1
61,0,0,0,0,2,2,2,3,1,1,2,3,1,2,1,3,2,2,3,1,0,2,2,2,2,1,3,2,2,1,2,2,2,2,1
62,2,3,2,2,1,2,2,1,2,1,3,1,1,2,2,3,2,1,2,2,3,2,3,2,2,2,3,3,2,1,2,2,3,3,1
63,0,0,0,0,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,1,2,0,3,2,1,3,3,1,3,2,1,2,1,2,2
64,1,2,1,2,2,3,2,1,2,2,3,2,2,2,3,2,2,2,2,2,3,3,2,2,1,2,2,2,2,1,2,2,2,2,3
65,1,0,0,2,3,3,2,3,1,2,3,2,1,2,3,1,2,1,2,2,2,2,2,2,1,3,1,2,2,2,1,2,0,3,2
66,1,1,2,3,2,1,2,2,3,1,2,3,2,2,2,1,2,2,2,1,2,2,2,2,2,1,3,3,2,1,2,2,3,2,2
