,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
0,2,2,2,2,3,1,2,3,2,3,1,1,0,1,2,2,2,2,1,2,2,3,2,2,2,2,2,3,2,3,1,3,2,1,2
1,0,0,0,0,0,0,0,0,2,1,2,1,2,2,1,3,2,2,3,3,2,2,2,2,2,3,2,3,3,3,3,3,1,1,3
2,2,1,1,2,0,2,2,2,2,0,2,2,3,2,2,2,1,2,2,2,2,2,3,3,1,2,1,2,1,1,1,1,3,2,2
3,0,0,2,3,2,2,2,2,3,3,2,2,2,2,2,2,1,1,2,3,2,2,1,3,2,2,3,1,2,2,2,3,1,1,3
4,0,0,0,0,0,1,2,2,2,3,2,2,3,1,0,1,1,3,2,2,1,2,3,3,3,1,2,1,1,3,1,2,3,2,2
5,0,0,0,3,2,2,2,2,2,1,1,1,1,2,2,3,3,2,1,2,2,2,2,3,3,3,3,1,2,0,3,3,2,3,1
6,0,0,0,0,0,0,0,3,2,1,2,3,1,2,3,3,1,2,3,2,1,2,2,3,3,2,2,2,2,3,2,3,2,1,2
7,1,2,2,2,2,2,2,3,2,2,3,2,3,2,2,2,2,2,1,2,2,2,3,2,2,3,2,2,1,1,2,2,3,2,3
8,0,0,0,0,0,3,3,3,3,2,2,2,3,3,2,1,3,3,2,2,3,2,3,2,0,1,2,0,3,3,2,0,0,0,0
9,2,2,2,1,2,1,1,1,2,2,3,2,2,2,1,2,0,3,2,2,3,3,2,1,1,3,2,1,2,2,3,3,2,2,2
10,1,2,2,1,2,2,3,2,3,2,1,1,2,2,2,2,2,2,1,2,2,1,1,0,0,0,3,2,3,3,2,3,1,2,2
11,2,2,2,2,1,2,3,3,2,1,2,3,1,2,1,2,3,3,2,2,3,3,2,1,1,2,3,2,3,3,3,2,2,3,3
12,0,0,2,2,2,3,3,2,3,2,1,2,3,3,2,2,3,2,2,2,3,1,2,3,1,3,3,2,1,3,2,1,2,2,2
13,1,2,2,3,2,1,1,1,2,2,2,2,3,1,0,2,2,2,2,3,2,2,3,2,1,0,0,0,0,0,2,2,2,1,2
14,0,0,0,0,0,2,3,3,2,3,2,2,2,2,2,2,2,2,3,2,2,3,3,3,3,3,3,1,2,3,2,2,1,2,2
15,2,3,2,3,2,2,0,0,1,1,3,2,2,2,1,2,1,1,2,1,2,2,2,2,2,2,1,2,0,2,2,1,1,2,2
16,1,3,3,2,3,2,1,1,3,2,2,2,1,2,1,2,3,3,2,2,2,1,2,2,2,3,3,2,2,3,3,3,2,2,2
17,0,0,1,2,1,2,2,2,3,1,2,2,2,2,2,2,2,2,1,2,2,2,2,3,0,2,2,1,2,1,1,2,1,3,2
18,2,2,3,2,3,2,1,3,3,3,3,1,2,3,1,2,0,0,0,0,0,2,2,3,3,3,3,2,2,0,2,2,2,2,2
19,1,2,2,2,3,2,0,3,2,3,3,2,2,3,2,2,2,3,1,0,3,2,2,2,2,3,2,3,2,3,3,3,3,2,1
20,0,0,0,0,3,2,3,3,3,3,3,2,1,2,2,0,0,0,0,0,0,0,0,0,0,3,2,3,3,2,2,3,2,3,2
21,1,2,2,3,3,3,3,2,3,3,2,1,1,1,2,2,3,2,2,2,0,2,2,3,3,3,3,1,2,0,0,0,0,0,2
22,1,1,2,2,1,3,2,2,3,3,3,3,1,3,3,2,1,2,2,2,2,2,1,1,1,1,2,2,2,1,1,3,3,0,2
23,1,2,2,2,3,2,2,2,2,2,2,2,1,3,1,2,3,0,2,2,2,2,1,2,2,2,1,2,1,3,2,2,2,1,3
24,2,1,2,3,1,2,2,3,3,3,3,2,2,2,2,2,2,3,2,3,3,0,0,0,0,0,0,0,2,2,1,3,1,3,3
25,3,2,3,3,2,3,3,1,2,1,2,2,2,3,2,3,3,2,2,2,2,2,2,3,2,3,1,3,3,2,3,2,1,2,2
26,0,0,0,0,2,1,2,2,2,2,3,3,3,3,3,2,2,1,3,3,3,1,1,2,2,3,3,1,1,0,0,3,3,3,1
27,0,0,1,2,2,3,3,2,2,3,3,3,2,3,2,3,2,2,2,3,2,2,1,2,2,2,0,2,1,2,2,3,3,2,3
28,1,2,3,1,2,3,3,2,1,2,1,3,2,2,3,3,1,1,3,1,2,3,3,2,1,1,2,2,2,3,0,0,0,0,1
29,0,0,0,0,0,0,0,2,3,1,2,3,3,3,2,3,3,2,2,1,2,3,3,3,3,2,2,2,3,2,1,1,2,3,3
30,1,2,2,2,2,3,1,2,2,2,2,2,3,2,2,2,1,1,2,2,2,1,1,2,2,0,2,2,2,1,2,2,2,1,2
31,0,1,2,2,2,2,2,2,2,2,1,0,0,0,2,3,2,3,1,3,3,1,2,3,2,1,1,3,2,2,1,2,3,2,2
32,2,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,1,2,3,3,3,3,2,1,2,2,2,2,2,3,3,2,2,3,3
33,2,2,2,2,1,2,2,2,1,3,2,1,1,1,3,2,2,2,2,2,1,1,2,2,2,1,3,1,2,2,2,3,2,2,3
34,1,3,1,2,3,2,1,3,2,2,2,1,3,2,2,1,2,2,2,3,1,2,2,2,1,2,2,2,2,3,2,2,0,2,1
35,2,2,2,2,1,2,3,3,3,3,3,2,2,2,1,3,1,2,1,1,2,2,2,0,2,2,3,3,3,3,2,2,2,1,2
36,1,2,2,2,2,2,2,0,2,2,2,3,2,2,3,2,1,2,2,2,2,3,2,1,0,0,0,2,2,3,2,2,2,3,2
37,1,2,2,1,2,2,2,2,3,2,3,3,1,3,2,2,3,3,2,2,2,2,1,2,2,2,2,2,1,3,2,2,2,2,2
38,0,0,0,0,2,2,2,3,2,3,3,2,3,2,3,2,3,1,3,3,3,3,2,3,2,2,2,1,1,3,3,3,2,2,1
39,0,0,3,2,3,2,3,2,2,2,2,2,2,3,3,2,3,2,3,1,3,2,2,2,2,1,1,3,3,2,3,2,2,2,2
40,0,1,2,2,1,0,0,0,0,0,0,3,1,2,2,3,2,3,3,3,2,2,2,2,2,3,2,2,2,2,1,2,0,3,3
41,1,2,2,3,3,1,2,1,0,2,2,1,3,2,2,2,1,2,3,3,2,2,2,2,0,2,3,3,2,3,1,3,2,2,2
42,1,2,2,2,3,1,2,1,1,1,1,2,1,2,2,1,1,2,1,2,2,1,1,1,2,1,3,1,3,3,2,3,3,2,2
43,1,1,2,2,3,1,1,2,2,3,3,2,3,1,2,1,2,1,2,3,3,2,1,1,2,3,1,3,1,2,1,1,2,3,3
44,2,2,3,2,2,1,2,2,0,2,3,2,3,3,1,3,2,3,1,1,2,2,2,2,1,2,3,1,2,2,3,1,2,2,2
45,2,2,1,3,2,1,2,2,2,2,2,2,2,1,2,2,3,3,2,2,3,2,2,2,2,2,3,1,1,1,3,3,3,1,2
46,1,2,1,2,2,2,2,2,2,2,2,3,2,2,1,2,2,2,2,1,3,2,2,2,3,3,2,2,3,3,3,3,3,2,2
47,1,2,3,3,1,2,3,3,2,2,2,1,2,3,2,3,2,3,3,2,2,0,0,0,0,0,0,0,1,3,2,2,3,2,2
48,2,3,1,1,3,2,3,2,3,3,2,2,2,2,2,2,3,2,2,2,1,3,3,2,2,2,2,1,2,2,1,2,1,0,2
49,1,2,2,2,2,3,2,2,2,3,1,2,1,1,2,3,2,1,1,2,2,3,3,3,2,2,3,1,1,2,2,2,1,2,2
50,0,0,0,0,0,1,3,2,2,3,3,2,2,2,2,2,0,0,0,0,2,2,3,3,2,1,3,2,1,1,2,2,3,3,2
51,1,2,2,2,2,3,2,2,3,2,2,1,2,2,3,2,2,3,3,2,0,1,2,3,2,3,3,1,2,3,2,3,2,2,2
52,1,1,3,3,2,3,2,2,2,1,1,2,2,3,2,2,1,3,2,3,2,3,2,2,3,3,3,1,1,3,2,2,1,2,3
53,0,2,2,1,3,1,2,2,2,2,2,1,1,2,3,2,2,2,2,2,0,2,3,2,3,2,2,2,3,3,2,2,3,2,3
54,1,2,3,1,2,1,3,2,2,2,1,3,2,3,2,2,3,2,1,2,3,3,1,2,3,3,3,2,3,3,2,3,2,2,3
55,0,0,0,0,0,1,3,3,2,1,1,2,0,3,2,3,1,0,0,0,0,0,0,1,2,1,2,2,2,3,2,2,3,2,2
56,2,2,3,2,2,2,2,3,2,3,2,2,3,2,3,2,1,3,2,2,3,2,3,2,3,3,1,2,3,3,3,1,1,3,2
57,0,0,0,0,0,2,3,2,3,3,3,2,2,1,2,2,1,1,2,1,1,1,2,3,2,3,2,2,0,1,3,0,2,3,1
58,1,2,1,2,1,1,2,2,2,2,3,2,2,2,2,3,2,3,3,2,3,3,2,2,1,1,3,1,3,2,2,2,3,1,0
59,0,0,0,3,3,1,3,1,2,1,3,3,3,2,1,1,0,3,2,2,2,2,3,3,2,2,1,3,3,2,1,2,2,1,3
60,0,0,0,0,0,0,0,2,2,2,2,2,3,2,2,3,1,3,2,2,3,2,2,1,1,2,3,3,3,0,2,2,2,3,2
61,2,0,2,2,2,2,2,2,2,3,2,1,2,3,2,2,3,3,3,2,3,3,2,1,3,2,3,1,3,2,3,2,2,2,3
62,0,0,3,3,1,2,2,3,2,3,2,2,2,3,2,2,2,3,3,3,2,2,2,1,3,2,2,3,2,2,3,3,3,0,2
63,0,0,0,0,0,0,0,2,3,0,0,0,0,0,2,2,3,3,2,3,3,2,3,3,3,2,2,2,2,2,1,2,3,2,3
64,1,2,2,1,2,0,0,2,2,3,2,3,3,0,0,0,1,2,1,2,2,2,2,2,3,3,2,2,1,3,3,2,2,2,2
65,1,1,2,2,2,2,2,1,2,1,1,3,1,2,2,2,3,1,2,1,2,2,2,2,2,2,2,3,3,1,1,1,3,1,2
66,0,0,1,2,2,2,1,1,2,2,1,2,0,0,0,0,0,2,1,2,3,2,2,1,3,2,1,1,2,2,3,3,3,2,3
67,1,2,2,1,2,2,1,3,2,2,1,2,2,2,2,1,2,1,2,3,3,3,2,2,2,2,0,3,1,1,2,2,1,0,2
68,0,0,3,2,2,3,3,2,3,2,2,1,1,1,2,3,2,2,2,2,1,3,1,2,1,2,2,3,2,2,3,3,2,3,2
69,1,2,3,2,3,3,3,2,2,3,2,2,2,1,1,1,1,1,2,2,1,2,2,2,3,3,1,2,2,2,3,3,2,3,2
70,0,0,0,2,3,2,2,2,2,2,2,2,3,2,2,2,1,3,2,1,2,1,1,2,2,3,3,1,2,2,1,3,0,0,0
71,1,3,1,3,3,3,2,1,3,2,0,2,2,3,2,2,2,3,3,3,3,2,3,3,2,3,0,2,1,2,2,1,2,2,3
72,2,2,2,3,3,3,2,3,2,1,3,3,2,3,2,1,1,2,1,2,2,1,3,3,1,3,2,3,1,2,2,3,2,2,1
73,2,2,2,2,2,2,3,2,3,3,2,2,1,3,2,2,2,2,1,3,2,3,2,2,1,2,1,2,2,3,2,3,3,3,3
74,0,3,3,2,3,2,2,3,1,3,2,2,1,2,3,3,3,2,2,3,3,3,2,2,3,1,2,2,3,2,1,2,3,2,0
75,1,3,2,2,2,3,3,1,2,1,2,2,2,2,2,2,1,2,2,3,2,1,3,2,2,3,2,2,2,3,2,1,3,2,2
76,2,3,1,2,2,3,1,1,3,3,2,1,2,3,3,2,3,2,2,2,2,3,2,2,1,2,3,2,2,2,2,2,2,1,2
77,2,2,3,3,2,2,2,3,3,2,3,3,2,1,2,3,1,2,1,2,3,2,3,2,2,3,3,2,3,2,2,2,3,2,2
78,1,2,2,3,1,2,1,3,3,1,3,2,3,1,3,2,2,2,3,3,1,3,3,2,1,3,1,2,1,2,3,2,2,2,2
79,1,1,2,3,2,1,3,2,2,1,2,2,1,2,1,1,2,2,2,2,2,1,1,1,2,2,2,2,2,2,3,3,2,0,2
80,1,2,2,2,2,2,1,2,2,3,2,0,2,1,2,1,1,3,2,1,2,2,2,1,1,2,2,1,1,2,0,3,2,3,2
81,1,2,2,2,3,2,0,0,2,1,3,1,2,3,1,3,2,2,2,2,3,3,2,2,2,3,3,2,3,2,2,2,2,2,2
82,0,0,0,0,2,1,2,2,2,2,2,2,2,3,2,2,3,2,2,2,0,1,2,2,2,2,2,3,3,1,1,2,2,2,3
83,1,1,1,2,2,2,2,2,2,2,1,2,2,3,2,2,3,2,2,2,2,2,2,2,3,3,1,2,3,3,3,3,3,2,2
84,0,0,0,1,0,2,2,1,2,3,3,3,2,0,3,3,1,1,2,2,3,2,2,2,3,2,2,3,3,3,0,2,3,2,3
85,0,0,0,2,2,1,1,2,2,3,3,1,3,2,2,2,2,3,2,1,3,3,2,2,2,3,2,2,3,3,2,1,3,1,2
86,2,2,2,3,3,3,3,3,1,2,3,1,1,2,2,1,2,1,3,2,3,2,2,1,3,1,3,3,0,0,2,2,1,2,0
87,1,3,3,3,2,3,2,1,2,2,2,0,3,2,2,2,1,1,1,1,3,2,3,3,3,2,2,3,2,1,2,2,2,2,2
88,1,2,1,2,3,2,2,3,2,3,1,2,1,2,3,1,2,2,3,3,3,2,2,3,2,3,3,3,2,2,3,3,3,2,2
89,0,2,2,3,3,1,1,2,3,2,1,3,2,3,3,3,1,2,3,2,2,3,3,2,1,2,3,2,2,2,2,2,3,2,3
90,1,2,3,3,1,2,1,3,3,3,3,2,2,2,3,3,2,3,3,3,3,1,3,2,1,2,2,2,2,2,3,1,3,2,2
91,0,2,2,3,2,1,2,1,1,3,2,2,2,1,2,2,2,3,3,3,2,2,2,3,3,1,2,2,1,2,2,3,2,3,1
92,1,2,1,1,2,2,2,2,1,1,3,1,1,2,2,1,3,3,3,3,2,2,3,3,1,2,2,2,1,2,1,3,2,2,1
93,0,0,0,0,2,3,3,2,2,1,2,2,2,2,2,2,2,2,2,1,1,0,2,1,2,2,2,3,3,1,2,2,2,2,2
94,2,3,2,1,2,2,2,1,2,3,1,2,2,2,1,2,2,2,2,1,1,2,3,3,1,2,1,2,2,2,2,1,2,1,2
95,1,3,3,2,1,3,1,1,2,3,2,1,1,0,1,2,2,3,1,1,2,2,2,2,2,1,3,2,2,0,2,3,1,2,2
96,2,3,3,3,3,3,2,0,2,2,1,2,1,2,2,2,2,2,2,3,3,1,3,2,1,2,1,3,2,2,2,2,3,2,3
97,1,2,1,2,1,1,2,0,2,3,2,0,0,0,0,2,1,1,1,2,2,2,2,3,3,2,3,1,0,0,0,0,0,0,0
98,2,2,3,2,2,3,2,2,2,2,1,2,1,0,0,0,0,2,3,2,2,2,2,3,2,2,2,3,2,1,2,3,3,2,1
99,1,1,0,0,0,2,2,2,2,2,2,1,2,1,3,2,2,2,2,2,2,1,2,2,2,1,2,0,2,2,1,2,2,2,3
100,2,3,2,1,1,2,2,2,2,2,3,1,1,2,2,1,1,3,2,3,1,1,2,2,1,2,2,2,2,2,2,2,1,1,0
101,2,2,2,2,2,1,2,2,3,3,1,2,1,1,3,2,3,0,0,0,2,2,2,3,1,3,1,0,0,0,0,1,3,2,2
102,0,0,1,2,2,3,3,2,3,3,2,2,3,2,2,3,2,2,1,2,3,3,2,2,3,1,1,2,1,2,3,2,2,1,2
103,1,3,2,3,2,2,2,3,3,3,2,2,1,1,1,2,3,2,3,1,1,3,2,2,2,2,1,3,3,1,1,2,3,2,2
104,1,2,3,0,0,0,1,1,2,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,0,2,2,2,2,3,2,2,2,2,1,1,2,3,2,1,2,2,2,2,2,1,1,2,2,3,1,0,2,2,1,1,2,1,1
106,0,2,2,3,2,2,2,2,2,2,2,2,2,3,3,2,3,2,2,1,2,2,2,3,2,3,1,2,3,2,1,1,3,1,3
107,0,0,0,2,2,2,2,2,2,3,3,2,2,2,3,3,3,2,1,3,2,2,2,2,2,3,1,2,3,2,2,0,2,1,2
108,2,2,3,3,2,2,2,3,1,2,1,2,1,3,2,3,2,3,1,2,0,2,3,3,3,1,3,2,2,2,2,1,1,3,2
109,0,2,2,2,2,1,1,2,3,2,2,2,2,3,3,2,2,2,1,2,3,3,3,2,1,3,3,3,2,3,2,2,2,1,0
110,0,0,0,0,0,0,0,2,2,2,2,2,2,3,2,2,3,3,3,1,1,2,2,3,3,3,1,3,1,2,2,2,2,2,2
111,0,0,0,0,1,2,2,2,2,0,1,2,1,2,2,3,2,3,2,2,3,1,2,1,3,2,2,2,1,3,1,3,3,2,2
