,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
0,0,0,0,0,0,0,0,0,3,3,3,3,2,2,2,2,1,2,2,3,3,3,3,2,3,2,3,0,2,3,3,3,3,1,3
1,1,2,2,2,2,2,2,1,2,2,2,3,1,2,2,1,2,2,2,2,3,3,2,2,1,3,2,2,2,2,1,3,0,2,2
2,1,1,2,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,3,3,1,2,1,2,2,1,3,3,2,1,2,2,3,0
3,0,2,2,2,2,1,3,2,2,2,2,1,1,2,2,1,2,2,1,3,3,1,3,0,2,1,3,2,2,2,3,2,2,3,2
4,2,1,2,3,1,3,3,1,2,1,2,0,2,2,3,3,3,1,2,1,2,2,2,1,1,2,1,1,2,2,2,2,2,2,2
5,1,2,2,3,3,2,0,2,3,2,2,3,3,2,2,2,2,3,0,1,1,1,2,3,2,2,1,3,2,2,3,1,2,1,2
6,2,3,2,2,3,2,1,1,2,1,2,3,2,3,3,2,2,3,3,3,3,2,1,0,3,2,1,3,3,3,3,1,2,2,3
7,0,0,0,2,3,2,3,2,2,2,3,3,2,2,2,2,2,1,2,1,2,1,1,2,1,1,1,2,1,3,1,3,3,2,1
8,2,3,2,1,1,2,2,2,2,3,2,1,2,2,2,2,1,2,2,2,2,2,3,3,3,2,2,3,3,2,2,2,2,3,3
9,2,2,2,2,2,2,3,2,2,2,3,1,2,2,2,3,2,3,1,0,1,3,1,2,2,2,0,2,3,3,1,2,3,1,2
10,1,2,3,3,1,2,2,2,3,3,3,2,3,1,3,1,2,3,3,2,2,2,2,1,2,1,2,1,3,2,2,3,2,2,1
11,1,2,1,3,3,3,3,2,1,2,2,2,2,2,3,2,2,2,1,1,2,2,3,3,3,2,3,2,2,2,3,2,0,2,1
12,2,2,2,2,2,2,2,1,2,2,3,2,2,2,1,1,2,3,2,3,1,2,2,2,1,1,0,2,2,2,2,3,3,1,2
13,2,1,1,3,3,3,2,2,1,2,1,0,2,2,1,1,1,1,0,1,1,2,2,3,3,2,2,2,2,1,3,1,1,3,2
14,2,2,3,2,3,2,2,2,3,1,2,2,2,3,2,2,2,2,3,2,2,2,2,3,2,2,2,1,3,2,3,3,3,2,2
15,2,1,3,2,3,3,2,2,3,2,2,2,1,1,2,1,1,1,2,3,3,3,2,0,2,2,1,1,2,2,1,1,2,1,0
16,0,3,1,2,2,2,1,3,1,3,2,3,2,0,0,0,0,0,0,0,0,0,0,3,2,2,2,2,1,2,2,2,2,3,2
17,3,1,2,2,2,2,2,2,2,2,1,1,1,3,3,2,2,1,1,3,3,2,1,2,2,2,2,2,1,2,2,3,2,2,3
18,2,2,2,2,2,3,3,3,2,2,3,2,3,2,2,1,3,3,3,2,2,2,1,3,2,2,3,3,3,2,1,2,3,1,3
19,2,2,2,2,2,2,2,2,2,3,2,2,1,1,1,2,3,1,1,2,2,2,3,1,2,2,1,3,0,2,1,2,2,2,2
20,0,0,0,0,0,0,0,0,2,2,2,0,0,2,3,3,1,2,2,3,3,3,2,1,3,3,2,2,2,1,3,3,2,1,2
21,1,1,2,3,1,2,2,2,2,2,2,2,2,1,2,2,3,1,2,2,3,2,2,1,2,2,2,1,1,2,0,2,2,3,2
22,1,1,2,3,2,1,2,1,2,3,3,2,1,2,2,1,1,3,1,2,1,1,2,0,1,1,2,2,1,1,2,2,2,2,2
23,2,1,2,2,1,3,2,2,2,1,2,2,2,2,2,1,2,3,3,3,2,3,2,3,2,3,2,2,3,3,1,2,1,2,3
24,0,2,2,2,2,3,2,0,1,3,3,3,1,2,3,3,3,2,2,2,2,2,1,2,3,2,3,2,2,2,2,1,3,2,0
25,3,3,2,2,2,1,3,3,2,3,1,3,2,2,1,2,2,2,3,2,3,3,1,1,1,1,1,2,2,1,2,2,2,1,1
26,0,2,3,2,2,3,2,2,3,3,3,3,2,2,2,2,2,1,3,2,1,3,2,1,2,2,0,0,0,0,3,1,1,2,1
27,2,2,1,2,2,3,2,2,1,2,2,2,2,2,3,3,2,2,3,3,2,3,0,0,3,2,2,0,3,2,2,1,2,2,2
28,1,2,3,2,3,3,2,3,3,1,2,2,2,2,2,1,1,3,2,0,1,1,1,3,3,1,1,2,2,2,3,3,2,3,0
29,1,1,3,3,3,2,2,3,2,1,1,3,3,2,3,1,1,1,3,2,1,3,3,3,2,1,3,2,2,1,0,0,0,0,2
30,2,2,2,1,2,3,1,2,3,3,3,1,2,2,1,2,1,2,2,1,1,1,1,2,1,2,3,0,3,2,2,2,3,2,2
31,0,0,0,2,2,2,2,2,3,0,1,1,3,2,2,2,2,2,2,1,3,2,1,1,2,1,1,2,3,2,3,2,3,2,0
32,0,0,0,0,2,2,3,3,3,3,3,1,1,2,2,2,2,0,2,2,2,3,1,2,2,3,2,2,2,1,3,2,2,2,2
33,1,2,3,2,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,3,3,2,2,2,2,3,2,2,1,0,3,3,1
34,2,2,1,2,1,1,1,2,3,2,3,2,1,2,3,2,1,1,2,2,2,2,2,1,1,2,3,3,2,2,2,2,1,2,2
35,2,1,3,3,3,2,2,2,1,1,2,1,2,1,3,2,2,1,2,2,3,2,2,3,2,3,3,3,1,1,2,0,1,2,1
36,1,2,1,2,1,3,3,1,0,2,1,3,2,2,3,1,2,1,2,1,2,2,1,2,2,2,2,2,1,1,3,3,3,2,2
37,1,2,2,2,2,2,3,2,2,2,2,2,3,2,1,1,2,1,1,0,1,2,2,2,1,2,2,2,2,2,2,2,1,2,2
38,2,2,2,2,1,2,3,1,3,2,3,3,2,2,3,2,0,1,2,3,1,3,1,2,2,2,2,1,1,1,2,1,2,3,2
39,2,2,2,2,2,2,1,2,3,2,2,2,1,2,2,1,2,0,2,2,3,3,2,3,2,2,2,2,1,2,3,2,3,1,1
40,0,0,0,0,0,0,3,2,2,1,2,2,2,2,2,3,2,1,0,2,3,2,1,2,2,2,2,2,2,2,1,3,2,0,3
41,2,2,2,2,3,3,2,3,2,2,3,3,2,2,2,1,2,3,1,2,2,1,2,3,2,2,2,2,2,1,2,3,2,3,2
42,0,0,0,0,0,0,0,0,0,0,3,2,1,3,1,3,2,2,2,1,1,3,3,3,3,2,2,2,2,1,2,2,1,2,1
43,0,0,0,0,0,0,0,0,3,3,3,3,3,2,2,3,2,2,1,3,3,2,2,0,0,2,1,3,3,3,3,2,3,2,2
44,2,2,1,2,2,2,3,3,1,2,2,2,3,1,1,2,1,2,3,2,2,2,3,3,3,2,1,1,2,3,3,2,2,1,2
45,0,0,0,0,0,3,3,3,2,2,2,3,3,2,1,2,3,3,3,2,3,3,2,3,2,1,2,1,3,0,1,3,2,2,2
46,1,2,2,2,2,1,2,3,3,2,2,2,2,2,2,3,3,2,2,1,3,2,1,1,3,3,2,2,3,2,1,2,3,2,3
47,1,2,3,2,2,3,1,3,2,2,2,3,3,1,3,2,1,3,2,3,2,2,1,1,3,3,2,3,2,3,3,3,3,1,3
48,0,0,1,2,3,3,2,3,0,1,3,2,3,3,0,2,2,2,3,2,3,2,2,2,3,2,3,2,1,3,3,2,3,2,3
49,0,0,0,0,0,0,3,2,2,2,2,3,2,3,2,1,2,2,3,2,2,2,2,2,2,2,3,2,3,3,3,3,3,2,1
50,1,1,2,2,2,2,2,1,2,2,2,2,3,2,2,2,1,3,2,2,2,1,3,1,2,2,1,0,2,1,1,2,1,2,2
51,1,1,2,3,2,2,2,1,3,3,1,3,2,3,1,2,2,1,1,2,2,2,1,1,2,2,2,2,3,2,2,3,1,1,2
52,1,0,0,0,0,2,2,2,3,2,3,2,1,2,2,3,3,1,2,1,3,2,2,2,2,2,3,2,2,1,1,1,2,2,3
53,0,0,0,0,1,2,2,2,2,3,1,1,1,2,2,3,3,1,2,3,2,2,2,2,1,2,2,3,3,2,2,2,2,1,2
54,2,3,1,2,3,2,3,2,2,2,1,1,2,3,2,1,3,2,2,2,3,2,2,2,1,2,2,3,3,1,2,3,3,1,1
55,0,0,0,0,0,0,0,2,1,2,2,2,0,2,2,2,2,2,3,1,2,0,0,0,0,0,0,0,0,2,2,2,1,2,2
56,2,2,2,2,3,3,3,2,3,3,3,2,3,3,1,2,3,3,3,3,1,3,2,2,1,1,2,2,2,1,2,2,2,2,2
57,1,2,2,2,2,2,2,2,2,2,2,2,1,3,2,1,1,3,2,3,3,1,0,2,2,2,1,3,3,3,2,1,3,3,2
58,1,3,2,2,2,2,2,0,2,3,3,3,1,2,2,2,2,1,1,1,1,1,2,3,2,2,3,2,1,2,2,1,2,3,2
59,2,2,2,2,3,1,1,2,2,1,1,3,2,2,3,2,3,2,3,1,2,2,1,2,2,2,2,3,3,2,2,3,3,3,2
60,2,2,1,2,3,2,1,2,1,2,0,3,3,2,3,3,2,2,1,2,3,3,2,2,2,3,1,3,1,2,2,1,2,3,3
61,0,0,2,2,2,1,2,3,2,1,2,3,2,3,2,2,2,3,3,3,3,2,2,3,1,3,3,3,2,3,3,3,2,2,3
62,2,2,3,3,2,1,3,2,2,2,2,1,2,2,2,1,3,1,3,3,2,2,1,2,2,2,2,2,3,1,1,2,1,1,1
63,2,2,3,2,2,2,2,3,2,2,2,2,2,2,2,1,3,2,2,3,3,1,1,1,2,2,3,3,3,1,3,2,3,1,2
64,2,2,1,3,3,2,1,2,1,2,1,3,3,2,1,2,3,2,3,0,2,2,2,3,2,2,1,2,0,1,1,3,3,2,3
65,1,1,3,2,2,2,0,2,2,2,2,2,2,1,0,1,2,3,2,2,2,2,3,2,3,1,1,3,2,2,2,2,2,2,1
66,1,3,3,2,1,2,1,2,1,2,2,3,2,2,2,2,3,3,3,2,2,3,2,2,2,2,0,1,2,2,1,2,2,2,2
67,2,2,2,2,1,2,0,0,0,2,2,1,1,2,3,3,1,1,3,1,2,2,2,1,2,2,3,2,3,1,2,2,3,2,2
68,0,1,3,2,3,2,1,3,2,2,3,2,3,1,0,0,0,0,0,2,3,3,3,3,3,2,3,3,1,3,2,2,2,3,1
69,1,2,1,1,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,2,2,2,3,3,3,2,2,2,2,2,2
70,2,1,2,2,2,3,2,2,2,2,2,3,3,2,0,0,0,0,0,0,0,0,0,2,2,3,2,2,2,2,1,2,1,2,2
