,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
0,2,2,2,3,3,2,1,2,2,2,2,3,0,2,3,2,2,1,2,2,2,2,0,0,2,3,3,3,0,3,1
1,2,1,2,2,2,1,2,2,2,2,1,1,1,1,1,2,2,3,2,2,0,3,2,1,2,2,2,1,2,1,1
2,1,1,2,2,1,2,2,3,2,2,3,3,0,1,1,3,3,3,3,3,3,2,2,3,1,2,2,2,2,2,2
3,2,1,2,2,2,2,2,2,1,2,1,2,3,1,2,2,2,1,2,3,2,3,2,2,3,1,2,2,3,3,2
4,2,2,2,2,2,2,2,1,3,1,3,2,2,2,1,1,2,2,2,2,2,2,2,1,2,2,0,2,2,1,1
5,3,3,2,2,2,3,2,2,2,1,2,2,2,3,2,2,2,2,1,1,1,2,3,2,3,3,2,1,1,3,3
6,2,3,3,2,1,1,2,1,2,2,1,3,2,2,2,2,2,1,1,1,2,1,2,3,2,2,2,1,3,3,2
7,1,1,3,2,3,3,2,2,2,3,3,2,3,3,1,1,1,3,3,3,3,3,2,3,3,1,2,1,2,2,1
8,2,2,3,2,3,0,2,2,1,2,2,2,3,3,2,1,2,2,2,2,0,3,2,2,2,2,2,1,3,2,1
9,2,2,3,2,2,2,2,1,3,2,3,3,2,3,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2
10,3,3,3,3,0,2,2,1,3,2,1,3,2,3,1,2,2,0,2,2,1,2,3,1,2,2,2,2,2,3,2
11,1,2,2,2,3,3,2,1,2,3,1,3,1,2,2,2,2,2,3,1,1,2,2,2,2,1,2,1,2,2,1
12,3,2,2,2,2,3,2,1,2,2,2,1,2,2,0,0,0,0,2,2,2,3,2,1,1,2,2,2,3,2,2
13,0,2,1,2,3,2,2,3,2,0,0,0,0,2,2,2,1,1,2,1,2,2,2,2,2,2,1,1,2,3,2
14,1,1,3,1,2,3,1,3,2,2,2,1,1,2,3,3,3,1,3,2,3,1,3,3,0,2,2,2,1,2,2
15,2,1,2,2,3,2,2,2,2,1,1,2,1,3,1,2,2,1,2,2,2,2,3,2,3,2,2,1,2,3,3
16,2,0,1,1,3,1,2,2,2,3,1,3,2,3,3,2,3,2,1,2,2,2,2,3,3,2,2,2,2,3,2
17,2,2,2,2,1,3,2,2,2,3,0,3,3,2,2,2,3,1,2,1,1,2,3,3,2,1,3,3,1,2,1
18,2,3,1,2,3,2,3,3,1,2,2,2,0,2,2,3,2,3,3,3,3,3,3,3,1,2,0,0,1,3,2
19,2,2,3,3,2,2,2,1,3,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,2,3,2,2,2,2,2,1,2,3,2,2,3,2,2,3,2,1,1,2,2,2,1,3,2,2,1,1,2,2,3
21,2,1,2,1,2,2,2,2,3,1,1,2,2,2,2,1,1,0,1,3,2,3,2,1,1,1,1,2,3,3,3
22,2,1,3,2,2,3,2,2,3,1,2,2,2,3,0,3,2,3,1,3,2,3,2,2,2,3,2,2,2,2,2
23,0,0,2,2,2,2,3,1,3,3,2,1,3,2,3,2,2,3,1,1,2,3,3,3,0,2,1,3,2,2,3
24,2,0,0,3,2,2,3,2,2,3,2,3,3,3,1,2,2,2,1,3,1,2,3,2,2,2,3,3,3,3,0
25,2,2,2,2,2,3,1,3,3,2,2,1,2,0,2,2,1,2,2,3,1,3,3,3,1,1,2,3,2,0,0
26,2,2,2,2,2,3,3,1,1,1,2,2,2,3,2,1,2,3,2,2,1,1,2,2,2,0,1,2,1,3,3
27,2,2,2,1,2,2,2,1,2,3,1,2,3,2,2,2,2,1,0,1,3,1,1,2,3,3,2,1,3,3,3
28,2,2,2,2,2,2,2,1,3,3,1,1,2,3,2,2,2,2,2,3,2,3,2,2,2,2,2,1,0,0,1
29,2,3,2,3,3,2,2,2,2,2,1,2,1,2,3,2,2,1,2,2,3,3,3,3,1,1,3,2,1,3,2
30,3,2,3,3,3,2,3,3,2,3,2,2,3,2,3,0,1,2,1,3,2,3,3,2,2,1,2,2,2,3,2
31,2,2,2,1,1,1,1,1,1,3,2,2,1,1,1,2,1,2,1,1,2,2,1,1,3,3,3,1,2,0,2
32,2,2,2,2,2,1,2,0,3,1,3,2,2,2,1,1,2,3,2,1,2,2,2,2,2,3,1,1,2,2,2
33,3,2,2,3,3,3,2,3,1,3,1,1,0,1,2,2,2,2,3,2,2,2,2,2,2,2,3,3,3,1,3
34,0,2,2,3,2,3,3,3,3,2,2,2,3,2,2,1,2,2,2,2,2,1,3,1,2,1,1,1,2,2,1
35,2,1,1,2,2,2,3,3,3,2,2,2,2,3,3,2,1,2,3,2,1,1,1,2,1,2,2,1,3,3,2
36,1,2,2,3,2,3,3,2,3,2,2,3,2,3,2,2,2,2,3,2,1,2,3,3,0,3,2,3,2,3,1
37,2,2,2,1,2,3,2,1,2,2,2,3,3,1,3,2,1,2,3,2,3,3,2,2,2,1,3,2,3,2,0
38,3,1,2,2,2,2,2,0,2,2,3,2,2,1,3,2,3,3,2,2,2,2,3,3,2,3,2,2,2,2,0
39,2,2,2,3,3,2,2,2,2,2,0,3,2,2,3,2,2,2,2,2,2,2,3,2,1,2,1,3,2,2,2
40,2,2,2,2,3,3,3,3,2,2,1,2,2,3,0,2,3,0,0,0,0,0,2,2,1,2,2,1,3,2,3
41,2,3,3,2,1,2,2,1,2,1,3,1,1,2,1,2,3,3,1,3,3,2,2,2,3,2,2,3,2,3,3
42,0,0,0,0,0,0,0,1,0,2,3,3,2,3,3,1,3,3,2,2,2,3,2,3,3,3,3,2,2,2,3
43,3,3,3,2,3,2,3,3,1,2,2,3,2,2,2,2,3,1,0,2,3,3,3,2,1,2,0,0,2,2,2
44,2,2,2,1,3,3,2,3,2,1,1,1,1,2,2,3,2,1,3,2,2,2,2,2,3,2,2,0,0,1,2
45,2,2,2,2,3,2,2,2,3,3,1,1,2,2,2,2,1,2,1,2,2,2,2,2,2,1,2,1,2,1,2
46,0,0,1,3,3,3,0,0,0,0,0,0,0,3,3,2,2,2,1,3,3,2,3,3,3,3,3,2,2,3,3
47,1,3,3,3,1,2,3,3,2,2,2,2,2,1,2,2,2,2,2,3,1,2,2,3,2,3,3,3,1,2,1
48,3,1,2,1,3,2,1,2,2,2,2,2,2,2,2,2,2,0,3,2,3,2,0,0,0,0,2,3,3,2,2
49,3,1,2,3,1,2,3,1,3,1,3,2,3,2,2,3,3,3,3,2,2,1,2,1,2,3,1,3,3,1,3
50,3,2,2,1,2,1,3,3,3,2,2,1,2,2,2,2,3,1,1,1,2,2,3,3,3,3,2,1,2,2,2
51,2,2,2,2,3,1,2,2,2,3,1,0,1,1,3,3,3,2,1,2,3,1,3,2,2,2,2,2,1,2,2
52,2,1,1,0,0,0,0,2,1,3,3,2,1,2,3,2,3,1,1,3,2,1,1,2,1,2,3,2,2,2,1
53,1,2,1,2,3,2,2,2,2,1,1,3,3,2,1,1,0,2,3,1,3,3,3,3,0,3,3,2,2,2,3
54,3,1,3,2,2,3,2,2,2,3,3,2,0,0,0,0,2,3,2,2,3,2,3,2,3,3,3,2,2,3,2
55,2,2,2,1,1,2,2,2,3,2,2,2,1,2,2,2,2,3,1,2,2,1,2,3,3,3,3,2,3,2,2
56,3,3,2,3,2,2,3,3,1,2,2,3,2,2,1,3,2,0,3,2,2,3,3,3,0,0,2,3,2,2,3
