,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
0,3,2,3,1,1,2,3,2,2,2,2,2,3,1,0,1,2,3,2,1,3,0,2,3,3,2,1,1,1,2,1
1,3,1,2,1,1,2,1,2,3,2,3,2,3,2,2,1,3,2,2,2,1,2,2,1,2,2,2,2,2,2,3
2,2,2,2,2,3,3,3,0,0,0,3,1,2,1,3,2,1,3,2,2,2,3,1,2,2,3,3,1,1,2,3
3,1,2,2,1,2,2,3,2,2,1,1,2,3,2,3,3,2,1,1,2,2,1,2,2,2,3,3,2,2,1,1
4,3,3,2,2,2,3,2,3,2,1,2,1,2,1,2,1,2,1,2,2,1,1,1,2,2,2,3,1,1,2,2
5,0,0,0,0,0,0,0,0,0,2,2,2,3,1,3,2,3,2,2,2,2,2,3,3,2,2,3,3,2,2,2
6,2,2,2,2,2,2,2,2,2,2,2,2,3,1,1,2,1,2,2,2,1,3,2,1,3,2,2,3,1,3,3
7,2,3,3,2,2,1,2,3,1,2,1,1,3,3,3,3,2,2,3,3,1,2,2,3,0,1,3,1,2,3,3
8,2,2,2,2,2,2,2,2,2,0,0,2,3,3,2,2,2,2,2,1,3,3,2,3,1,1,2,2,3,2,2
9,3,3,2,3,3,1,2,2,3,1,3,1,2,2,2,2,3,2,1,2,2,2,3,1,1,2,1,1,3,2,3
10,2,3,2,3,3,3,1,2,2,2,1,2,3,2,1,2,3,1,1,3,3,2,1,2,1,3,1,2,1,2,1
11,2,2,2,2,2,1,3,3,2,2,2,3,2,2,2,3,1,1,2,1,3,1,2,2,3,3,2,2,2,2,3
12,2,3,3,1,2,2,0,0,0,1,3,2,2,2,2,2,0,2,1,3,3,3,3,2,2,3,1,2,2,2,1
13,2,3,1,2,1,2,3,1,2,2,2,2,0,0,2,2,2,1,2,1,2,3,2,2,1,2,1,1,2,2,2
14,3,2,2,3,1,2,2,3,3,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,3,1,1,1,2,2,2
15,2,3,3,2,2,2,1,3,3,2,3,2,1,2,2,3,2,3,2,2,1,3,3,3,2,2,3,1,2,1,2
16,3,2,1,3,2,1,1,2,2,3,3,3,3,2,2,2,3,3,3,2,2,2,2,1,1,2,1,3,3,2,3
17,2,2,3,3,2,2,2,3,2,1,2,1,3,2,0,1,2,1,3,2,2,0,0,0,0,0,0,0,0,0,3
18,3,1,3,1,2,1,2,2,3,1,2,2,1,2,1,3,1,2,2,2,3,3,3,2,2,3,1,1,0,3,2
19,2,2,3,2,3,2,2,2,2,3,3,3,2,2,2,3,2,2,2,2,2,2,1,2,2,2,3,3,3,3,1
20,2,2,2,1,1,2,2,2,2,1,1,2,1,2,2,2,1,1,1,2,0,3,2,1,2,2,2,1,2,2,1
21,3,2,2,3,3,1,1,2,2,2,2,3,2,1,1,2,2,2,2,3,2,3,2,2,0,0,2,3,0,0,0
22,2,3,2,3,1,2,2,2,2,3,2,3,1,1,2,1,3,1,2,2,3,2,1,2,1,2,2,2,1,2,3
23,3,2,1,2,2,2,2,3,2,2,2,2,2,3,1,2,3,3,1,2,2,3,1,3,2,3,1,3,2,2,3
24,3,2,2,1,3,2,2,2,2,2,1,2,2,1,3,2,2,1,1,2,2,3,2,2,3,2,2,2,1,2,2
25,2,2,2,3,3,3,2,1,2,2,3,0,0,3,2,2,2,1,2,2,1,2,3,2,2,2,1,1,2,1,3
26,2,1,2,2,2,1,3,1,1,1,1,3,2,2,3,2,3,1,2,3,2,3,3,3,1,2,2,2,2,2,3
27,2,2,2,2,1,2,3,1,2,1,3,3,2,2,3,2,2,2,1,0,2,2,2,0,1,2,2,1,3,1,2
28,3,3,1,1,1,2,2,2,3,1,2,2,2,1,3,2,3,1,2,1,3,2,3,2,3,3,3,3,2,2,0
29,0,0,0,2,3,3,2,2,3,3,2,2,3,2,2,3,2,2,3,1,3,2,2,3,2,3,2,3,3,3,1
30,0,0,1,2,2,2,2,2,2,1,1,2,1,3,0,3,3,2,2,2,2,2,1,3,2,2,2,2,2,3,1
31,0,2,3,2,1,2,3,3,1,2,3,1,2,1,2,1,1,2,3,2,2,1,2,2,3,3,3,3,3,1,0
32,0,0,0,0,0,0,0,0,0,1,1,3,1,2,2,1,2,2,2,1,1,3,1,3,2,1,2,2,1,2,1
33,0,0,0,0,0,0,0,0,0,1,3,2,2,2,1,3,3,3,3,2,2,2,2,2,2,1,3,3,3,2,3
34,2,2,2,2,2,2,2,2,3,1,2,1,1,2,1,1,1,1,1,2,1,2,2,0,1,1,2,2,2,2,2
35,3,2,2,2,2,2,2,3,0,1,1,1,2,2,2,2,3,2,1,1,3,2,1,1,1,3,3,2,1,1,3
36,3,2,2,1,2,2,2,2,2,3,2,2,2,2,2,2,3,1,1,1,2,1,2,3,3,3,2,3,1,3,2
37,1,2,1,3,2,2,2,3,2,2,2,2,2,2,1,3,2,2,3,2,1,2,1,2,2,3,2,3,3,3,3
38,3,2,2,3,2,2,2,3,2,2,3,1,1,3,2,2,1,1,2,3,2,2,1,2,2,2,2,2,2,2,2
39,0,0,0,3,2,3,2,3,1,2,2,2,2,3,2,2,3,2,1,3,2,2,3,2,3,2,2,1,2,2,2
40,0,0,0,0,0,2,1,0,2,2,3,3,2,1,3,2,2,2,1,3,3,3,3,2,3,2,3,3,2,3,1
41,1,2,1,3,3,3,2,2,2,3,2,1,2,0,2,3,3,3,2,2,2,3,2,2,3,3,2,3,2,3,3
42,1,2,3,2,3,2,1,0,2,3,2,3,1,2,3,3,2,1,2,2,2,3,2,1,1,2,3,3,2,2,2
43,3,1,1,3,2,3,1,3,2,2,2,2,2,3,3,1,2,3,2,2,2,2,2,2,2,2,3,2,1,2,2
44,1,1,2,3,3,2,3,1,2,1,2,2,1,3,2,2,2,2,2,2,1,2,3,2,2,1,1,2,0,2,1
45,1,2,3,0,3,2,3,3,2,3,1,2,2,2,2,2,3,1,0,3,2,2,2,2,1,3,2,2,2,2,0
46,2,1,2,3,2,3,2,1,3,3,2,2,3,1,1,2,2,3,2,3,3,3,1,0,1,2,2,1,2,3,3
47,0,0,1,1,2,2,2,3,2,2,1,3,2,2,2,2,1,2,1,2,2,3,1,2,2,2,2,1,2,2,1
48,2,2,2,1,2,3,2,2,3,3,2,3,0,2,1,2,1,2,2,2,0,2,3,2,2,2,2,1,0,1,2
49,0,1,3,2,0,0,0,0,0,2,2,2,1,2,3,2,2,2,2,2,3,2,2,2,2,3,3,0,1,2,1
50,2,2,2,1,1,2,2,2,1,2,2,1,1,2,2,0,1,2,2,1,0,2,3,1,3,1,1,1,1,1,1
51,2,2,3,3,0,3,1,3,2,1,3,2,2,3,1,1,2,2,3,2,1,2,2,2,1,2,3,3,3,2,3
52,1,2,2,1,1,1,2,3,0,2,2,1,2,1,2,0,2,2,2,1,2,1,2,2,2,1,2,2,1,2,2
53,2,2,3,2,1,2,3,2,3,2,3,2,2,1,3,3,3,3,3,3,3,2,1,1,2,2,3,3,2,1,3
54,0,0,0,1,2,2,2,1,2,2,1,3,1,3,3,2,3,3,3,3,1,2,3,1,3,2,1,1,3,2,2
55,2,0,2,1,3,3,1,1,2,2,2,2,2,2,2,1,3,1,2,2,2,3,2,3,2,2,1,2,2,0,2
