,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
0,1,2,3,3,2,3,3,3,1,2,2,2,2,2,2,2,0,1,3,3,2,3,2,3,2,2,0,0,0,0,0
1,3,1,3,3,3,2,1,1,2,2,3,1,2,2,3,2,1,0,0,0,1,0,0,0,2,2,0,0,0,0,2
2,3,3,1,2,2,3,3,3,2,2,2,2,3,2,2,2,2,1,3,2,1,1,3,2,3,2,1,1,2,2,2
3,1,2,2,2,2,3,2,2,2,1,3,3,2,3,2,2,3,2,3,3,1,2,2,2,1,1,0,2,1,2,1
4,1,2,2,2,2,2,3,2,2,2,2,2,1,2,2,2,3,1,2,1,2,2,2,2,3,1,1,1,1,2,2
5,2,3,3,3,1,3,2,2,3,3,3,2,2,3,3,2,1,3,3,2,2,2,2,2,2,1,2,2,0,2,2
6,3,1,2,2,2,2,1,3,2,3,2,0,2,2,2,1,2,3,1,2,2,3,0,2,1,1,1,2,2,1,0
7,2,2,1,1,2,2,2,2,1,0,2,3,2,2,2,1,1,2,2,2,2,3,2,1,2,2,2,2,2,2,2
8,2,2,2,2,1,2,2,2,3,3,2,1,2,2,1,2,0,2,3,2,2,2,1,3,1,2,2,3,2,1,3
9,0,0,2,2,3,2,2,3,2,2,3,2,3,3,3,0,2,2,2,3,3,3,1,2,2,3,1,3,0,3,3
10,2,2,2,1,2,1,1,3,1,2,2,2,2,0,2,3,2,2,2,1,2,3,1,2,1,1,2,2,1,1,2
11,1,3,2,3,2,2,2,2,2,2,1,2,1,1,2,2,2,1,0,2,2,1,2,1,2,2,2,2,2,2,2
12,2,2,3,1,2,1,2,3,1,2,1,2,2,2,2,2,2,3,2,2,2,2,3,2,3,3,3,2,3,2,1
13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,3,2,1,1,2,2,3,3,1
14,2,2,1,3,3,3,2,3,1,1,2,1,2,2,2,2,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2
15,2,2,2,2,3,2,1,2,2,2,2,1,2,1,2,2,1,2,1,2,2,3,2,2,1,1,1,2,3,2,2
16,2,2,0,1,2,3,2,1,2,1,3,3,1,2,0,0,0,1,2,3,1,1,1,1,2,2,3,2,3,2,3
17,2,2,2,3,1,0,0,3,2,0,2,2,2,2,2,2,2,3,3,1,2,2,3,2,3,2,1,1,3,2,3
18,3,2,2,3,2,2,3,1,2,1,3,3,3,2,3,2,2,1,2,1,2,3,1,2,2,1,1,0,2,3,2
19,1,2,2,2,2,2,1,2,2,2,3,2,2,2,1,3,3,1,2,2,2,0,2,1,1,2,3,3,1,3,2
20,1,2,2,1,2,1,2,2,1,2,1,2,2,2,2,1,1,2,1,1,2,2,2,2,2,3,1,3,2,0,1
21,2,1,2,2,2,2,2,3,1,2,1,2,1,1,2,1,0,0,3,2,2,1,2,3,1,1,1,2,1,1,2
22,0,2,3,2,2,3,2,3,1,2,2,3,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,2,2,1,3,2,2,3,3,2,2,1,2,2,2,2,0,0,0,0,0,0,0,0,0,2,2,2,3,3,3,2
24,1,2,2,2,2,2,2,2,2,1,1,1,3,2,0,0,1,0,2,1,1,1,2,2,1,2,2,2,0,1,1
25,3,2,2,2,2,2,2,2,2,2,1,1,3,2,1,2,2,2,2,2,3,3,3,3,3,1,2,2,2,1,2
26,2,1,2,3,2,1,3,1,2,2,1,1,1,1,1,3,1,3,1,1,2,1,3,2,2,2,2,1,2,1,1
27,3,2,2,1,3,3,1,3,3,2,2,2,1,2,1,2,1,3,3,3,2,2,2,1,1,2,1,2,3,1,2
28,0,0,2,2,2,3,3,2,2,3,2,2,2,2,1,2,2,2,1,1,3,2,1,2,3,2,2,0,1,2,2
29,3,3,2,2,2,3,1,3,1,2,2,2,1,2,3,0,0,0,0,1,2,2,2,0,0,0,0,1,1,2,1
30,2,2,2,3,2,1,3,2,2,2,2,2,2,1,2,2,2,2,3,3,3,2,1,1,2,2,1,2,1,2,3
31,2,2,2,2,2,2,3,2,0,1,0,1,2,2,1,2,3,1,3,0,2,1,2,2,1,1,2,2,1,0,2
32,2,1,0,2,2,2,2,2,2,2,2,3,1,2,2,2,1,3,3,3,3,3,1,2,1,2,2,1,2,2,2
33,2,1,0,1,3,1,3,3,3,2,2,3,2,2,2,2,3,3,3,2,2,1,3,3,3,1,2,0,2,2,1
34,3,2,3,3,3,3,2,2,2,2,2,3,1,2,2,3,2,1,2,2,2,2,2,2,1,2,1,1,2,2,2
35,2,2,2,0,3,2,2,3,3,2,2,2,1,1,0,2,2,2,3,1,2,2,1,1,2,3,2,1,3,0,2
36,1,2,2,2,1,3,1,2,2,2,2,1,1,3,1,1,2,2,2,3,3,2,1,2,2,2,3,1,1,1,3
37,3,3,2,2,1,2,3,2,2,2,1,2,1,2,2,2,2,3,2,2,1,2,2,2,2,2,3,2,0,1,1
38,3,2,2,3,3,2,2,1,2,2,1,2,1,1,1,3,1,2,2,1,2,3,1,2,2,1,2,2,1,2,2
