,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
0,1,1,2,2,3,1,2,1,2,3,2,2,1,2,2,1,2,1,2,0,2,1,2,3,2,2,2,0,2,2,2
1,2,2,3,2,2,2,2,3,1,2,1,3,1,1,1,2,2,2,2,0,2,1,2,2,2,1,3,2,2,1,2
2,0,0,0,2,3,3,3,3,1,2,2,2,3,1,2,2,1,3,1,2,2,2,2,2,2,1,3,3,3,2,2
3,0,2,3,3,2,1,1,3,2,2,2,2,3,2,3,2,1,0,1,3,3,2,0,1,2,1,1,2,2,1,1
4,0,0,0,0,2,2,1,0,0,2,3,2,1,1,2,2,3,2,3,2,3,1,3,1,2,2,2,2,3,3,2
5,3,2,3,3,3,1,2,3,3,2,2,1,3,2,2,3,2,2,1,2,3,2,1,2,2,2,3,2,0,2,1
6,2,2,0,2,3,2,3,1,1,3,1,0,1,3,2,3,2,2,2,2,2,2,3,3,2,1,2,1,2,2,2
7,2,1,2,3,3,3,1,3,2,1,3,3,3,2,2,2,2,2,3,3,1,2,1,2,0,2,2,1,3,1,1
8,2,1,3,2,2,0,2,2,3,2,0,0,2,2,2,2,2,2,3,2,3,2,1,2,2,3,2,2,3,1,2
9,2,2,2,2,1,2,2,2,3,2,0,1,2,2,2,1,2,1,2,1,2,0,2,2,2,2,1,1,2,1,2
10,2,2,2,3,3,2,2,2,2,2,0,3,1,3,1,1,2,2,1,2,2,2,3,3,2,1,2,2,3,1,1
11,2,2,3,1,1,2,2,0,2,1,2,3,2,1,1,1,2,2,2,2,2,3,2,3,2,3,2,3,2,3,2
12,0,0,0,0,0,0,3,3,3,3,3,3,3,3,2,3,3,3,3,2,1,2,2,2,2,2,3,2,3,2,1
13,3,1,3,2,2,0,2,1,2,2,1,2,1,2,2,2,1,0,2,2,1,1,1,2,2,1,2,3,3,3,0
14,2,1,2,2,3,3,2,2,2,1,1,3,2,3,2,1,3,2,1,1,1,2,2,2,2,2,2,2,2,3,1
15,2,2,3,2,2,3,2,2,1,2,1,2,2,2,2,2,3,2,2,1,2,3,3,2,3,3,2,2,0,2,2
16,2,2,1,2,1,1,3,2,2,3,2,3,2,1,1,2,3,2,3,2,2,2,2,2,2,1,0,2,3,3,1
17,0,3,2,2,2,1,3,3,3,3,2,3,1,2,2,3,2,2,2,1,2,3,2,2,0,2,1,3,3,2,2
18,1,1,2,2,2,2,3,2,3,2,0,3,2,2,3,3,2,1,2,2,3,2,1,1,1,1,3,2,2,2,3
19,2,2,1,1,2,3,1,1,2,2,3,2,2,3,3,3,2,2,1,2,3,2,2,2,3,3,2,1,3,0,2
20,0,0,0,0,0,2,2,2,2,3,2,2,3,2,2,2,3,1,2,2,2,1,0,2,2,2,3,3,2,2,2
21,0,0,0,1,2,3,2,1,2,2,3,2,3,3,1,1,2,2,2,2,2,1,3,2,1,2,1,2,1,3,2
22,0,0,3,2,1,2,2,2,2,0,1,0,3,2,3,2,2,2,2,3,3,2,2,2,1,3,3,3,2,1,2
23,1,1,1,3,0,2,1,2,1,2,2,2,2,2,1,2,2,2,1,2,1,3,2,2,2,2,2,2,1,1,1
24,3,2,1,2,3,3,3,1,2,1,1,1,2,2,3,3,1,2,2,3,3,2,3,3,2,1,1,0,1,2,3
25,2,3,2,2,3,1,1,1,2,3,2,3,2,1,2,0,2,2,3,0,0,2,2,2,3,2,3,2,1,1,1
26,1,2,3,2,2,1,2,2,2,2,0,2,3,2,2,2,1,2,3,3,1,2,1,3,3,2,3,3,2,2,1
27,2,0,1,2,2,1,3,2,0,0,0,0,0,0,0,0,0,2,3,0,2,2,3,2,2,2,1,0,1,1,1
28,2,3,1,2,2,2,2,2,2,2,3,2,3,2,2,3,2,3,2,3,1,3,1,2,2,2,2,2,2,0,3
29,2,1,2,3,3,2,3,2,3,2,2,2,2,3,3,2,2,3,3,3,2,1,2,3,3,3,2,0,1,2,3
30,2,2,2,3,2,3,3,2,1,3,0,1,2,1,1,2,2,2,1,2,2,2,2,2,3,2,1,3,1,2,2
31,2,1,2,1,2,1,2,3,0,2,1,1,2,2,2,3,2,2,3,3,2,1,2,2,2,1,2,1,1,2,1
32,2,3,2,3,2,1,2,3,2,2,1,2,0,0,2,2,2,2,1,0,2,2,1,1,3,3,1,3,3,2,3
33,2,2,2,2,1,2,2,2,1,0,3,2,3,3,3,2,2,2,1,2,1,0,2,2,2,2,3,3,2,2,0
34,2,2,2,3,1,1,2,2,1,2,1,1,1,0,1,0,2,1,2,1,2,2,1,1,2,1,2,1,2,0,1
35,2,2,2,2,2,2,1,2,2,0,0,0,0,2,2,3,3,3,1,3,3,1,1,1,1,2,1,2,2,3,1
36,0,0,0,2,3,3,3,3,2,3,2,2,2,1,2,0,0,3,3,2,1,3,3,2,2,2,2,3,2,1,2
37,2,3,2,2,1,1,3,3,2,3,3,2,1,0,0,2,2,3,3,2,2,2,3,3,2,2,2,2,1,2,2
38,2,2,1,2,2,2,2,2,2,3,2,1,3,3,3,2,2,2,3,1,2,3,3,2,0,1,3,2,0,1,2
39,2,2,3,3,2,3,1,2,1,2,3,1,2,2,2,3,1,2,1,3,2,3,1,2,2,1,2,3,1,3,2
40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,2,2,3,3,3,3,2,2,2,2,3,1,2
41,3,2,1,2,3,3,1,2,1,2,3,3,1,2,2,2,2,0,2,2,3,2,2,2,3,3,2,2,2,2,3
42,2,2,2,3,2,1,2,2,1,1,2,1,1,2,2,1,2,3,3,1,2,3,3,3,2,2,2,3,3,3,2
43,3,1,2,1,2,2,2,3,2,0,2,3,2,2,3,1,2,3,3,2,2,1,2,3,3,1,2,2,2,2,1
44,2,2,1,3,2,3,3,2,2,3,2,1,2,0,1,1,2,3,3,3,3,2,2,2,3,3,3,3,2,3,2
45,1,2,1,1,2,2,2,2,2,2,2,3,3,2,1,1,2,2,1,1,1,3,3,2,2,2,1,1,1,1,1
46,2,2,2,2,2,2,1,3,2,2,2,2,1,2,2,1,2,2,2,0,0,0,1,3,3,2,1,2,2,3,2
47,3,1,1,2,3,1,3,1,2,2,1,3,2,1,0,3,3,3,1,1,3,3,3,0,2,3,1,1,2,1,3
48,2,2,2,3,2,2,1,1,2,1,3,2,2,2,2,2,3,2,1,3,0,2,1,2,2,2,2,2,1,2,2
49,2,0,3,1,1,2,3,2,2,2,1,3,2,3,3,3,3,1,1,2,3,1,2,2,1,1,1,1,2,3,3
50,0,0,2,2,3,3,2,2,2,2,2,2,3,1,2,2,3,1,2,3,3,0,3,2,1,2,1,1,1,2,2
51,2,2,3,1,1,2,2,2,3,2,2,2,3,3,2,2,2,1,2,1,2,3,3,2,2,2,2,2,1,2,2
52,3,1,1,1,2,2,1,0,0,0,0,0,0,2,3,3,3,2,2,2,1,2,2,3,3,2,0,0,0,0,0
53,2,1,2,2,2,2,2,2,3,3,2,1,1,2,2,2,1,3,2,1,1,1,2,1,2,2,1,2,3,3,3
54,2,2,3,2,2,3,3,3,2,2,2,2,1,3,2,2,3,3,1,0,2,3,3,3,1,2,2,2,3,1,3
55,2,2,2,2,0,2,2,1,2,0,0,1,2,0,2,1,2,2,2,2,1,2,2,3,3,3,2,2,2,2,2
56,2,2,2,3,2,3,2,2,3,3,3,2,2,2,2,2,1,2,3,2,2,2,1,3,2,1,3,2,2,1,2
57,2,2,3,2,2,2,2,2,2,2,1,3,2,2,3,1,0,0,0,0,0,1,3,1,2,2,3,2,2,3,3
58,2,2,2,3,2,2,3,3,2,2,2,1,2,1,2,2,1,2,2,2,3,1,2,2,2,2,2,2,2,2,3
59,2,2,3,2,2,2,2,1,2,3,2,3,2,3,2,2,2,1,2,2,2,2,2,0,2,3,2,2,1,2,0
60,2,2,3,3,3,3,2,3,1,2,3,3,2,3,2,3,1,0,0,1,2,3,2,0,1,2,3,2,3,2,2
61,2,3,3,3,2,2,2,3,2,3,3,1,2,2,3,0,3,0,3,2,2,3,1,2,2,3,3,2,1,3,2
62,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,3,2,2,2,3,3,2,3,1,2,3,3,3,1
63,2,1,2,2,2,1,2,2,2,2,1,1,2,1,2,2,2,2,1,1,2,3,3,2,0,2,2,1,1,2,1
64,2,1,3,2,1,0,2,2,2,2,1,2,1,3,2,2,2,1,1,2,1,1,1,0,2,2,1,1,2,2,3
65,2,1,1,3,3,3,2,1,2,2,2,1,2,2,3,1,2,2,2,2,2,3,1,2,2,1,3,2,2,3,3
66,1,2,2,0,0,3,1,2,0,2,2,3,2,3,3,2,2,3,3,2,1,2,2,1,3,2,0,3,3,3,1
67,2,2,2,2,1,2,1,2,2,2,2,3,1,2,2,3,3,2,2,0,3,1,1,3,2,1,2,2,1,2,0
68,3,2,3,0,0,0,0,0,0,0,0,2,3,3,2,2,1,3,2,3,2,3,3,1,3,3,2,2,2,2,3
69,2,3,2,3,3,2,1,1,1,1,2,2,1,1,2,2,2,3,2,2,3,3,3,3,2,2,1,0,1,2,2
70,3,3,2,3,3,3,1,3,2,3,1,3,0,3,3,1,0,1,3,2,3,2,1,1,1,3,3,1,2,1,3
71,2,1,2,2,2,2,1,2,1,1,1,2,3,2,2,2,1,1,0,1,2,3,2,2,2,2,1,2,1,2,2
72,2,2,1,2,2,2,2,3,2,3,3,2,1,2,1,2,1,2,1,3,1,2,2,2,3,1,1,2,3,2,1
73,3,3,3,2,1,2,1,2,2,2,2,2,2,1,2,3,2,1,2,1,1,2,1,3,3,2,2,2,2,2,3
74,0,0,0,0,0,0,0,1,2,3,2,3,2,2,2,2,3,3,3,2,3,3,3,2,0,2,2,2,3,2,3
75,0,0,0,2,3,3,3,2,2,3,1,2,3,1,2,2,0,0,0,2,3,1,1,2,2,2,2,3,3,2,2
76,2,2,3,2,1,2,1,2,2,2,2,2,1,3,2,3,2,3,0,1,1,2,2,1,3,2,2,3,3,2,2
