,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
0,2,3,3,0,2,2,2,2,2,1,0,0,0,0,0,0,2,3,3,2,2,2,3,2,3,2,2,2,2,0,1
1,2,3,3,1,1,3,2,2,3,3,1,2,2,2,2,2,3,1,2,0,0,1,3,2,3,3,3,2,1,1,2
2,1,3,3,3,1,2,0,0,0,0,0,0,3,2,2,2,3,3,3,2,2,3,3,2,3,2,3,2,2,2,3
3,0,0,0,2,1,1,1,2,3,1,2,2,2,1,3,3,3,1,2,2,3,3,3,2,2,2,3,3,2,2,1
4,2,2,2,2,2,2,2,3,2,2,1,2,2,3,2,3,3,2,1,3,2,2,3,0,2,3,2,2,1,1,0
5,2,3,3,2,2,3,2,1,2,2,2,1,2,2,3,1,2,2,2,3,2,2,1,3,2,2,3,1,2,3,3
6,2,3,2,2,2,2,0,0,3,2,2,2,0,2,1,1,2,1,2,2,2,2,1,2,1,3,3,2,2,2,1
7,3,3,3,1,1,1,2,2,3,2,3,2,3,2,2,2,1,3,3,2,3,2,2,2,1,3,3,2,2,2,2
8,2,1,2,2,1,0,3,2,2,1,2,3,3,2,2,2,2,1,2,2,3,2,1,2,3,3,2,1,2,2,2
9,2,1,2,2,2,2,1,2,3,1,1,2,1,2,2,2,2,2,2,2,2,3,2,1,2,2,2,3,2,2,2
10,3,2,1,2,1,1,2,2,2,2,2,1,2,1,1,2,0,2,3,1,2,1,2,2,2,2,1,1,2,3,1
11,1,2,2,3,3,3,2,1,2,2,3,3,2,2,2,3,2,2,2,1,1,3,2,2,3,2,0,2,3,2,2
12,2,3,3,3,3,2,1,3,2,3,1,2,0,2,3,3,3,1,3,3,2,2,3,3,2,1,2,1,3,2,1
13,2,2,2,2,3,2,2,2,2,2,2,3,2,2,2,2,2,1,1,2,2,2,2,1,1,2,1,1,3,2,1
14,3,2,3,1,3,2,1,2,3,2,2,2,2,1,2,2,1,3,1,2,2,2,1,3,1,3,1,1,2,2,2
