,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
0,1,2,1,2,3,2,2,3,2,2,2,2,2,2,2,2,2,3,1,2,1,3,1,1,2,2,2,2,2,1,2
1,2,2,2,2,2,1,1,3,2,2,3,2,2,1,2,2,2,1,2,3,3,2,1,2,2,1,3,1,3,2,2
2,2,2,3,2,2,3,3,3,3,2,2,2,2,2,2,2,3,3,3,2,3,1,3,3,2,3,3,3,3,2,2
3,1,1,2,2,0,2,2,2,1,2,1,2,1,1,2,3,3,2,1,1,2,1,1,2,1,2,1,1,1,2,2
4,2,2,3,2,2,1,2,2,2,2,2,1,2,2,2,0,3,2,2,2,2,3,1,2,2,3,1,2,1,1,2
5,0,3,1,2,3,1,3,3,2,2,2,0,0,2,1,2,2,2,2,2,2,2,0,1,3,1,1,2,2,0,2
6,3,2,3,3,3,2,1,2,2,0,0,1,1,1,1,2,0,1,2,2,2,2,1,2,1,2,1,1,1,1,3
7,2,2,2,2,2,1,3,2,3,3,2,2,2,1,2,2,2,2,2,2,3,2,3,3,2,2,1,3,2,2,3
8,2,2,2,2,2,2,2,3,2,2,2,2,3,3,2,2,0,1,1,3,2,2,2,2,2,2,2,3,3,0,0
9,2,1,2,2,1,2,2,2,1,2,3,1,2,1,3,3,2,3,2,2,1,2,3,2,2,3,3,1,1,3,2
10,1,1,2,3,2,2,2,2,3,2,1,2,3,1,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,3
11,1,1,2,2,3,2,2,2,3,2,1,3,3,2,3,3,3,2,3,2,2,0,0,0,1,2,3,3,1,3,2
12,2,2,2,0,0,0,2,2,1,1,1,0,2,2,3,3,2,2,2,2,2,3,1,3,2,2,2,2,2,1,1
13,1,2,3,3,2,1,2,1,2,2,1,2,0,3,2,2,1,3,3,1,2,1,2,2,2,2,3,1,2,2,1
14,2,2,1,2,3,2,1,3,3,3,1,2,2,0,2,1,1,3,3,2,2,1,2,3,2,2,2,2,2,1,2
15,3,2,2,3,2,2,3,1,2,1,2,1,1,2,2,3,2,2,2,2,2,3,2,1,3,1,2,3,3,1,3
16,3,2,1,2,2,3,2,1,2,1,2,2,3,2,2,2,2,2,1,2,2,3,3,3,2,1,3,3,2,3,2
17,3,3,2,1,3,2,3,2,1,2,2,2,2,3,2,2,2,0,2,0,2,3,2,2,3,3,2,2,1,1,3
18,1,0,2,3,2,1,0,2,1,2,2,2,3,2,2,3,2,2,1,2,1,3,2,2,2,2,2,2,1,2,2
