,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
0,0,0,2,2,2,3,1,0,0,0,0,2,3,2,1,3,2,3,3,2,2,1,1,1,3,3,2,3,2,3,3
1,2,3,1,3,2,2,3,2,1,1,3,3,3,2,2,2,1,3,2,2,1,2,2,1,1,1,2,2,2,3,1
2,3,3,3,3,2,1,2,2,2,2,2,1,2,2,2,2,2,3,0,2,2,3,3,3,3,3,1,1,2,2,3
3,2,2,2,2,2,2,3,0,0,0,0,0,0,0,0,0,0,1,1,2,2,2,2,1,1,2,2,3,3,1,1
4,3,3,2,3,1,1,3,2,2,2,1,3,1,1,2,1,2,1,2,0,2,2,1,3,3,2,2,1,3,2,2
5,2,2,2,1,1,2,2,2,1,2,1,3,2,1,2,2,2,1,2,1,1,2,2,2,3,1,2,2,2,2,0
6,2,2,2,1,2,3,2,3,3,3,3,2,1,2,2,2,1,2,2,0,1,2,1,2,2,3,3,2,3,3,2
7,0,0,0,0,2,2,2,3,2,3,2,2,2,3,3,1,2,3,0,0,0,0,0,0,2,3,2,2,2,2,2
8,0,2,2,3,2,0,3,2,1,1,2,3,2,3,1,2,2,1,2,2,0,3,2,3,2,2,3,2,2,0,2
9,2,2,2,1,3,0,2,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,3,1,2,2,1,2,2,2,2
10,2,3,1,2,2,2,2,1,3,2,3,2,1,3,3,2,2,2,1,1,3,0,2,3,1,2,1,1,2,2,2
11,3,3,1,2,2,3,2,3,3,2,2,2,2,2,3,1,3,3,3,3,2,2,3,2,0,1,2,1,1,3,3
12,2,2,2,2,2,1,3,3,3,1,2,1,1,1,2,2,1,1,2,3,3,2,2,2,2,2,3,3,1,1,1
13,2,3,2,2,2,2,2,2,2,1,1,2,3,1,1,2,1,1,3,3,3,2,2,2,2,1,3,2,2,2,2
14,0,0,0,0,0,3,2,3,2,2,3,3,3,0,0,0,0,0,0,0,2,2,2,2,2,1,3,3,3,3,2
15,1,1,2,1,2,2,1,2,2,1,2,2,2,3,2,2,3,3,3,2,0,2,1,2,2,3,2,3,0,2,2
16,0,0,0,0,3,3,3,3,2,3,2,2,1,1,2,2,2,2,1,2,3,2,0,2,2,2,3,1,1,2,2
17,0,2,2,1,3,2,1,1,1,1,3,2,2,0,2,1,2,1,2,1,2,2,1,1,3,1,1,2,2,2,1
18,1,2,1,0,0,1,2,1,2,1,3,2,2,0,2,1,1,1,2,0,1,2,1,2,1,1,1,2,1,1,1
19,1,2,3,3,2,2,3,3,3,2,2,3,2,1,2,2,1,0,1,2,2,2,2,2,2,1,2,0,2,1,1
20,2,1,3,3,2,1,2,2,2,2,2,3,2,2,2,2,3,3,3,2,1,2,1,2,3,2,2,2,1,2,2
21,3,1,3,2,2,2,1,0,1,1,0,2,2,1,2,2,2,1,2,3,1,0,2,2,2,2,3,2,3,2,2
22,3,3,2,1,2,3,2,3,2,1,2,2,2,2,1,1,2,2,2,1,3,3,2,2,2,1,2,1,1,1,2
23,0,0,0,0,0,2,2,2,3,3,3,2,2,2,3,2,2,2,2,2,1,3,2,2,2,2,2,3,3,2,2
24,2,2,2,2,2,3,1,2,2,1,2,2,2,1,1,3,3,2,1,1,1,2,2,2,2,2,3,2,1,2,2
25,1,2,2,3,2,2,2,2,3,2,3,2,0,1,3,3,3,1,1,1,2,1,1,1,2,2,3,1,3,0,2
26,3,1,1,2,2,1,3,1,3,1,3,3,2,2,2,3,1,2,2,1,2,2,1,3,2,2,1,0,1,1,1
27,2,2,2,2,3,0,1,2,2,2,1,1,3,2,3,3,2,3,3,3,2,1,2,2,2,3,3,3,3,3,2
28,2,1,1,1,3,2,2,1,3,2,2,2,3,2,1,3,3,2,0,1,2,2,1,2,3,3,2,2,2,1,1
29,1,2,2,2,2,3,2,2,1,2,3,2,3,1,1,1,0,0,0,2,2,0,2,2,2,2,2,1,2,1,2
30,2,2,2,2,3,1,1,2,2,2,2,3,2,2,2,1,3,3,1,2,2,2,2,2,2,2,2,2,1,2,2
31,2,1,2,1,1,2,2,2,1,2,2,3,2,2,3,2,1,2,1,2,2,1,1,1,3,2,2,3,3,3,3
32,3,2,3,2,1,3,1,3,0,0,0,2,3,2,2,2,2,2,2,2,1,2,2,1,2,3,3,2,2,3,3
33,3,3,3,3,3,1,2,2,3,3,3,1,1,1,2,2,3,2,1,3,1,2,2,3,3,2,1,3,1,2,2
34,1,2,2,2,1,2,2,2,3,1,2,1,1,2,2,2,2,0,3,2,3,3,2,2,2,3,1,1,2,1,1
35,3,1,2,2,2,2,1,2,2,1,1,2,2,2,3,3,2,1,2,2,2,1,1,2,2,1,2,2,2,2,2
36,2,3,2,2,2,1,2,3,1,3,3,2,3,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2
37,3,1,1,2,3,3,3,1,3,1,3,2,1,2,2,2,2,3,2,2,2,3,2,3,2,3,3,3,2,2,2
38,2,2,2,3,2,2,2,1,1,1,2,2,2,2,1,2,1,1,2,2,2,3,3,2,2,3,0,2,2,2,2
39,3,3,2,1,2,2,2,2,1,2,1,2,1,2,2,3,3,2,2,2,1,2,2,2,1,2,2,1,3,2,3
40,2,2,3,2,2,1,2,3,2,1,1,3,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,2,2,3,2
41,2,1,2,2,3,1,1,2,1,2,2,1,2,1,3,3,2,2,1,2,2,2,2,1,1,1,2,3,3,3,1
42,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,1,1,2,3,2,1,1,1,1,1
43,2,2,3,1,2,2,3,3,2,0,1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,2,2,0,1,2
44,2,3,2,1,2,0,2,2,2,2,2,2,1,3,2,0,2,3,3,3,1,3,2,2,2,2,2,2,3,2,3
45,2,2,1,1,2,1,1,2,3,2,3,3,2,2,1,1,2,3,3,2,3,1,2,2,1,2,1,2,1,1,3
46,2,2,1,2,3,2,2,3,3,2,1,3,2,1,2,2,2,2,2,2,1,2,3,1,1,1,2,0,1,2,0
47,1,1,3,2,1,1,2,3,1,3,1,2,2,2,3,1,2,2,2,1,2,3,3,2,2,2,2,3,2,2,3
48,0,2,3,2,2,2,1,2,2,2,3,2,2,2,3,1,2,1,2,2,2,2,2,1,1,3,3,2,3,3,1
49,3,3,2,3,2,2,2,2,1,2,1,3,1,2,1,3,2,1,2,3,1,1,2,2,2,2,1,0,1,1,2
50,3,2,0,2,2,1,1,1,1,1,1,1,2,3,2,1,1,1,1,2,2,1,3,3,2,2,3,2,2,2,1
51,3,2,2,1,2,3,2,2,3,2,0,2,3,2,1,2,1,1,2,1,3,2,2,3,1,2,2,2,2,1,2
52,3,2,2,2,2,2,3,2,3,2,3,2,2,2,2,3,1,3,3,1,1,2,2,1,0,1,2,2,1,3,2
53,2,2,2,2,1,3,3,2,1,2,2,1,3,2,1,1,1,3,2,1,2,1,1,1,0,2,2,3,2,2,1
54,3,1,2,2,1,2,2,2,2,1,1,2,2,1,0,0,2,2,2,1,2,2,2,1,2,1,1,1,1,2,2
55,0,0,0,0,0,0,0,0,0,0,0,3,2,2,1,2,3,2,2,2,3,3,2,2,1,2,3,2,2,1,0
56,2,2,2,3,1,2,2,2,2,2,1,3,3,2,1,1,2,2,2,2,1,2,1,3,1,2,3,2,1,2,1
57,2,2,2,1,2,1,1,2,3,2,2,1,3,1,2,2,2,2,2,2,1,2,2,1,2,2,3,2,1,2,3
58,0,0,2,2,2,3,1,1,2,2,1,1,2,2,1,2,2,2,2,3,2,3,3,2,2,2,2,1,1,2,1
59,2,2,2,2,1,3,2,2,2,2,3,2,2,2,2,1,2,1,2,2,0,0,0,1,1,2,2,1,2,3,3
60,2,3,3,2,2,1,2,2,2,2,1,1,2,3,1,3,3,1,2,3,2,3,2,2,1,3,3,2,2,2,2
61,1,2,3,2,2,2,3,2,2,2,2,1,2,2,1,1,2,2,2,2,1,1,2,1,1,2,2,1,2,2,2
