,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
0,2,2,2,1,2,3,2,3,2,2,2,3,1,1,2,1,2,0,0,0,0,0,0,2,2,2,2,2,1,3,1
1,3,2,2,3,1,1,3,1,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3,2,3,3,3,3,2,3,3,0,3,3,2,3,2,2,3,3,2,1,3,2,3,2,1,1,2,2,2,2,2
3,2,3,1,2,1,0,0,0,0,2,2,1,2,2,2,3,1,2,1,2,2,1,1,2,2,2,2,3,1,2,2
4,2,2,2,2,2,2,2,2,2,1,2,2,2,3,1,2,2,2,1,1,1,2,1,2,2,1,1,3,2,1,3
5,2,2,2,1,3,1,1,3,2,3,2,2,2,2,1,3,2,1,1,2,3,2,2,1,2,2,2,3,2,2,2
6,2,1,3,3,3,3,2,2,3,2,2,1,1,1,1,2,2,2,2,2,2,2,2,1,2,2,0,3,2,2,3
7,2,3,2,2,2,2,2,3,2,1,3,3,1,2,2,2,2,3,2,2,2,1,3,1,3,3,2,2,3,2,3
8,2,3,3,2,3,2,2,3,3,2,2,2,3,2,3,3,2,1,3,2,3,1,1,1,2,3,2,1,3,1,2
9,0,0,0,0,2,2,3,2,3,3,2,1,1,2,3,3,3,3,2,1,3,2,2,3,2,3,2,1,3,3,3
10,0,0,0,0,3,1,2,3,1,3,3,3,3,3,3,3,2,2,3,2,2,3,2,3,1,2,2,2,3,2,2
11,3,3,2,3,2,2,2,1,1,2,2,2,2,2,2,2,2,3,0,1,3,1,3,2,1,3,3,3,2,1,2
12,3,3,2,1,1,0,2,2,2,3,1,2,3,2,2,3,3,2,2,2,1,2,1,1,1,1,1,2,1,1,1
13,1,2,2,1,2,3,3,1,2,2,2,2,2,1,2,3,2,1,0,2,2,0,0,0,0,0,0,0,0,1,3
14,2,2,3,3,2,3,3,1,3,2,0,0,0,0,2,2,3,2,2,3,3,1,1,2,3,2,2,3,2,3,2
15,2,3,3,2,2,1,3,3,2,1,2,2,2,2,1,2,2,2,0,2,1,2,2,2,3,2,2,3,2,2,2
16,2,1,3,3,1,3,1,2,2,2,2,3,3,0,0,2,3,3,3,3,3,1,3,2,2,2,3,2,1,3,2
17,2,2,2,2,2,2,3,2,3,3,1,1,2,2,1,2,2,2,1,2,2,2,3,2,0,0,3,2,1,3,3
18,1,2,3,2,2,1,2,1,2,2,2,1,2,2,2,2,3,2,2,1,1,3,2,2,1,1,2,2,2,2,1
19,3,3,1,3,3,3,2,3,2,3,2,2,2,1,2,2,3,1,2,2,2,3,3,2,2,2,1,2,3,1,1
20,2,2,2,1,2,2,3,3,2,2,2,2,1,2,2,0,0,0,2,3,1,1,1,1,2,1,2,3,2,2,2
21,1,1,2,2,0,1,1,2,3,2,1,2,2,1,2,2,1,1,2,2,2,2,2,3,2,0,2,1,2,1,3
22,2,1,2,3,3,3,2,1,3,2,2,3,2,2,2,3,1,2,1,2,3,3,3,3,2,2,3,2,2,1,3
23,2,2,2,2,2,3,2,2,2,3,2,1,1,2,2,2,3,2,2,2,2,3,3,1,0,3,2,3,2,2,2
24,3,3,3,2,2,2,2,1,3,3,2,1,1,1,1,2,1,2,2,2,2,2,2,2,2,2,1,1,2,2,2
25,0,0,0,1,2,1,2,2,1,3,2,1,2,2,1,2,2,3,3,2,1,3,2,2,2,2,2,2,3,2,2
26,1,2,2,2,3,3,3,1,2,1,3,2,2,3,2,2,2,1,2,3,3,3,3,3,3,3,2,2,3,3,3
27,2,2,2,2,2,1,1,2,3,3,1,1,2,2,1,1,0,0,1,1,2,2,3,3,2,2,2,2,3,3,2
28,2,1,2,3,3,3,1,0,1,3,2,2,2,1,2,1,2,3,3,1,2,3,3,3,3,1,3,3,3,3,2
29,0,3,2,3,2,2,2,2,2,3,2,2,2,3,2,1,2,2,2,2,3,1,2,1,2,2,3,3,3,2,3
30,3,3,2,2,2,2,2,1,3,2,2,2,2,3,3,1,1,2,3,3,3,3,1,1,3,1,2,2,2,3,2
31,1,3,3,2,3,2,3,2,1,2,2,2,1,2,2,2,1,2,2,2,1,2,1,2,2,1,2,3,3,0,2
32,2,3,3,3,3,2,2,2,3,3,3,2,0,2,3,2,3,1,1,3,3,1,2,3,1,3,2,3,2,2,3
33,3,2,1,2,2,3,3,2,2,3,2,1,2,2,0,3,1,3,1,3,1,2,3,1,2,3,3,2,1,3,3
34,2,2,3,3,3,2,2,1,2,3,2,2,2,1,3,3,2,2,3,3,3,2,2,1,3,3,2,1,2,0,1
35,2,2,2,2,2,2,2,2,3,3,1,2,1,2,0,1,1,3,3,3,2,3,2,2,2,2,2,1,2,2,2
36,0,0,0,2,3,3,1,3,3,3,3,2,2,3,2,2,3,1,2,3,1,2,2,2,2,1,3,1,2,2,1
37,0,0,0,2,2,2,3,3,2,3,3,3,0,0,0,0,0,0,0,0,0,2,2,2,3,2,3,2,2,2,3
38,1,3,3,1,3,3,1,2,2,2,2,3,2,2,1,2,2,2,2,1,2,3,2,2,0,2,2,1,2,3,2
39,2,2,2,1,2,2,3,3,2,1,3,1,1,1,2,1,2,2,2,2,0,1,1,2,1,3,2,1,2,1,1
40,3,2,3,3,2,3,1,2,2,3,3,2,3,2,2,2,2,3,2,2,2,3,3,1,1,3,2,2,0,3,2
41,1,1,2,2,1,2,2,1,2,2,1,1,1,2,2,2,2,2,3,2,3,2,2,2,2,2,3,2,2,2,2
42,2,2,0,1,2,2,3,1,3,1,2,2,2,2,1,3,1,2,2,2,2,2,2,2,1,2,2,2,2,1,1
43,2,2,3,2,2,2,2,2,2,2,1,2,2,2,2,1,0,3,3,2,2,3,3,3,3,3,1,2,3,1,3
44,2,3,1,3,2,2,3,2,3,3,1,3,2,1,2,3,2,3,3,1,2,3,1,2,2,3,1,3,2,2,1
45,2,3,3,1,2,2,3,0,3,2,3,2,3,3,2,1,2,2,3,2,3,2,2,2,3,1,2,3,3,3,2
46,2,2,1,2,2,1,2,3,3,2,2,3,3,3,2,2,2,2,2,1,1,2,1,1,0,1,2,2,2,1,2
47,1,1,3,3,2,2,2,2,2,3,1,2,3,3,3,3,2,3,1,3,2,1,3,2,2,2,2,2,1,2,2
48,2,3,2,3,2,1,2,2,1,3,2,1,1,3,3,3,2,2,2,3,2,1,3,1,2,3,3,3,3,1,2
49,2,2,2,2,2,3,2,2,2,3,2,1,3,3,2,2,2,1,2,2,1,0,3,1,1,3,2,2,1,2,1
50,2,2,2,1,2,3,1,3,3,1,3,2,2,1,2,0,0,0,0,0,0,0,0,0,0,1,2,1,1,2,3
51,3,2,2,2,1,3,3,2,3,3,1,2,3,3,2,2,2,1,1,2,2,3,2,2,2,1,3,0,0,0,1
52,2,2,2,2,1,2,2,1,2,2,1,2,2,2,1,2,2,2,3,2,3,3,3,3,1,3,2,1,2,3,3
53,2,1,2,3,3,3,3,2,2,1,2,2,2,2,1,2,3,2,2,1,0,3,2,3,3,2,1,2,2,1,1
54,2,2,2,2,1,2,2,3,2,2,2,2,2,3,2,3,2,2,1,2,2,2,2,2,3,2,3,1,2,3,3
55,2,3,2,2,2,0,2,2,3,3,2,2,1,2,2,2,2,3,1,2,2,2,2,3,2,1,3,3,3,1,3
56,2,1,3,2,1,3,2,2,3,3,3,2,1,2,3,3,3,2,1,2,0,2,2,3,3,3,2,2,3,1,3
57,2,2,2,3,3,2,3,2,2,2,3,2,2,2,2,1,1,2,2,3,3,3,3,1,2,2,2,3,2,3,1
58,2,2,3,3,3,3,1,2,2,2,2,1,1,2,2,1,2,2,1,3,1,2,3,2,1,2,2,2,2,1,3
59,2,2,3,1,1,2,2,3,2,2,1,3,2,3,2,2,3,2,0,0,0,0,0,0,0,0,0,0,2,3,2
60,2,2,2,2,3,2,3,2,2,2,1,2,3,1,3,2,2,2,1,1,1,3,1,2,1,2,2,2,2,1,1
61,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,3,2,2,3,2,3,2,2,2,1,3,3,3,2
62,2,3,3,1,1,2,2,2,2,2,3,3,2,2,2,2,2,2,3,3,3,2,2,1,3,2,2,1,2,1,2
63,2,2,2,2,2,2,3,2,2,3,2,2,1,2,2,3,2,1,0,2,1,2,2,2,1,1,2,3,2,1,1
64,3,3,2,2,3,3,2,2,3,2,2,2,1,3,1,2,3,3,1,2,3,3,3,3,2,2,3,2,2,2,2
65,3,3,2,3,3,2,2,2,3,1,2,2,1,3,1,2,2,2,2,3,1,2,1,1,2,1,1,3,2,2,2
66,0,0,1,2,3,2,3,3,2,3,2,2,2,3,1,2,1,1,2,3,2,1,2,3,2,3,2,2,2,3,2
67,3,2,2,2,1,2,2,1,2,3,2,1,1,1,2,1,3,2,2,2,3,2,2,1,2,3,3,1,2,2,1
68,2,3,3,3,3,3,1,2,2,3,1,3,3,2,3,2,2,2,2,1,0,1,2,3,2,2,2,3,1,2,2
69,2,3,3,3,2,2,2,2,2,2,2,3,3,1,2,1,2,2,2,1,1,2,3,2,3,2,2,1,1,2,0
70,0,0,0,0,0,0,2,3,3,2,2,3,2,2,2,2,3,1,3,3,2,2,3,2,2,2,2,2,1,2,1
71,2,1,3,2,2,3,2,2,3,1,1,2,2,1,2,1,2,2,2,1,2,2,0,0,1,1,2,1,1,2,3
72,3,1,1,3,2,2,2,1,2,2,2,3,2,2,2,3,2,2,3,2,2,1,2,3,2,3,2,1,1,2,3
73,1,1,2,2,2,2,2,3,2,3,2,3,3,2,3,1,3,2,2,2,1,2,3,2,1,2,1,1,1,3,2
74,2,2,2,3,3,2,1,2,2,2,2,1,2,3,2,2,1,1,2,2,3,2,2,2,2,1,3,3,3,3,2
75,2,3,0,3,2,1,1,3,1,0,2,2,3,1,2,2,3,2,2,3,1,2,1,3,2,3,1,2,0,3,2
