0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
360.54593826108527,360.54593826108527,360.54593826108527,360.54593826108527,360.54593826108527,360.54593826108527,360.54593826108527,360.54593826108527,360.54593826108527,360.54593826108527,360.54593826108527,360.54593826108527,360.54593826108527,360.54593826108527,360.54593826108527,360.54593826108527
0.0,162.02199170655166,162.02199170655166,162.02199170655166,162.02199170655166,162.02199170655166,162.02199170655166,162.02199170655166,162.02199170655166,162.02199170655166,162.02199170655166,162.02199170655166,162.02199170655166,162.02199170655166,162.02199170655166,162.02199170655166
155.74545282325923,155.74545282325923,155.74545282325923,155.74545282325923,155.74545282325923,155.74545282325923,155.74545282325923,155.74545282325923,155.74545282325923,155.74545282325923,155.74545282325923,155.74545282325923,155.74545282325923,155.74545282325923,155.74545282325923,155.74545282325923
255.60007012295233,255.60007012295233,255.60007012295233,255.60007012295233,255.60007012295233,255.60007012295233,255.60007012295233,255.60007012295233,255.60007012295233,255.60007012295233,255.60007012295233,255.60007012295233,255.60007012295233,255.60007012295233,255.60007012295233,255.60007012295233
249.75730202522925,249.75730202522925,249.75730202522925,249.75730202522925,249.75730202522925,249.75730202522925,249.75730202522925,249.75730202522925,249.75730202522925,249.75730202522925,249.75730202522925,249.75730202522925,249.75730202522925,249.75730202522925,249.75730202522925,249.75730202522925
205.5541754809825,205.5541754809825,205.5541754809825,205.5541754809825,205.5541754809825,205.5541754809825,205.5541754809825,205.5541754809825,205.5541754809825,205.5541754809825,205.5541754809825,205.5541754809825,205.5541754809825,205.5541754809825,205.5541754809825,205.5541754809825
286.2896917546799,286.2896917546799,286.2896917546799,286.2896917546799,286.2896917546799,286.2896917546799,286.2896917546799,286.2896917546799,286.2896917546799,286.2896917546799,286.2896917546799,286.2896917546799,286.2896917546799,286.2896917546799,286.2896917546799,286.2896917546799
281.6075782202329,281.6075782202329,281.6075782202329,281.6075782202329,281.6075782202329,281.6075782202329,281.6075782202329,281.6075782202329,281.6075782202329,281.6075782202329,281.6075782202329,281.6075782202329,281.6075782202329,281.6075782202329,281.6075782202329,281.6075782202329
0.0,318.4043951452441,280.0065642764397,280.0065642764397,280.0065642764397,280.0065642764397,280.0065642764397,280.0065642764397,280.0065642764397,280.0065642764397,280.0065642764397,280.0065642764397,305.16244646589877,318.4043951452441,305.16244646589877,318.4043951452441
303.6255479287661,303.6255479287661,303.6255479287661,303.6255479287661,292.2739173170678,303.6255479287661,292.2739173170678,292.2739173170678,292.2739173170678,292.2739173170678,292.2739173170678,292.2739173170678,294.89203153937024,292.2739173170678,294.89203153937024,294.89203153937024
