0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
215.15179485352954,358.9292583461822,358.9292583461822,358.9292583461822,358.9292583461822,358.9292583461822,358.9292583461822,358.9292583461822,358.9292583461822,358.9292583461822,358.9292583461822,358.9292583461822,358.9292583461822,358.9292583461822,358.9292583461822,358.9292583461822
299.0465635910438,299.0465635910438,299.0465635910438,299.0465635910438,299.0465635910438,299.0465635910438,299.0465635910438,299.0465635910438,299.0465635910438,299.0465635910438,299.0465635910438,299.0465635910438,299.0465635910438,299.0465635910438,299.0465635910438,299.0465635910438
324.16916475624896,324.16916475624896,324.16916475624896,324.16916475624896,324.16916475624896,324.16916475624896,324.16916475624896,324.16916475624896,324.16916475624896,324.16916475624896,324.16916475624896,324.16916475624896,324.16916475624896,324.16916475624896,324.16916475624896,324.16916475624896
334.15848730246887,334.15848730246887,334.15848730246887,334.15848730246887,334.15848730246887,334.15848730246887,334.15848730246887,334.15848730246887,334.15848730246887,334.15848730246887,334.15848730246887,334.15848730246887,334.15848730246887,334.15848730246887,334.15848730246887,334.15848730246887
302.6301705713564,302.6301705713564,302.6301705713564,302.6301705713564,288.71912535197566,288.71912535197566,302.6301705713564,302.6301705713564,302.6301705713564,302.6301705713564,302.6301705713564,302.6301705713564,302.6301705713564,302.6301705713564,302.6301705713564,302.6301705713564
222.58644120422633,222.58644120422633,222.58644120422633,222.58644120422633,222.58644120422633,222.58644120422633,222.58644120422633,222.58644120422633,222.58644120422633,222.58644120422633,222.58644120422633,222.58644120422633,222.58644120422633,222.58644120422633,222.58644120422633,222.58644120422633
326.18583341568524,326.18583341568524,307.6054937595259,307.6054937595259,307.6054937595259,307.6054937595259,307.6054937595259,307.6054937595259,307.6054937595259,307.6054937595259,307.6054937595259,307.6054937595259,307.6054937595259,307.6054937595259,307.6054937595259,307.6054937595259
0.0,166.0183956794676,166.0183956794676,166.0183956794676,298.7855746822963,173.39282566900465,173.39282566900465,166.0183956794676,166.0183956794676,173.39282566900465,166.0183956794676,173.39282566900465,173.39282566900465,173.39282566900465,173.39282566900465,173.39282566900465
0.0,0.0,153.87666155176973,271.85073190819435,204.12236396055832,271.85073190819435,271.85073190819435,271.85073190819435,271.85073190819435,271.85073190819435,271.85073190819435,271.85073190819435,271.85073190819435,271.85073190819435,271.85073190819435,271.85073190819435
258.9391016228902,258.9391016228902,258.9391016228902,258.9391016228902,258.9391016228902,258.9391016228902,258.9391016228902,258.9391016228902,258.9391016228902,258.9391016228902,258.9391016228902,258.9391016228902,258.9391016228902,258.9391016228902,258.9391016228902,258.9391016228902
227.04786934151,227.04786934151,227.04786934151,227.04786934151,227.04786934151,255.2318494058072,227.04786934151,227.04786934151,227.04786934151,227.04786934151,227.04786934151,227.04786934151,227.04786934151,227.04786934151,227.04786934151,227.04786934151
359.00200531909826,359.00200531909826,344.94975405152593,344.94975405152593,344.94975405152593,344.94975405152593,344.94975405152593,344.94975405152593,344.94975405152593,344.94975405152593,344.94975405152593,344.94975405152593,344.94975405152593,344.94975405152593,344.94975405152593,344.94975405152593
280.27248607154337,280.27248607154337,280.27248607154337,280.27248607154337,280.27248607154337,280.27248607154337,280.27248607154337,280.27248607154337,280.27248607154337,280.27248607154337,280.27248607154337,280.27248607154337,280.27248607154337,280.27248607154337,280.27248607154337,280.27248607154337
367.1950970254814,367.1950970254814,367.1950970254814,367.1950970254814,367.1950970254814,367.1950970254814,367.1950970254814,367.1950970254814,367.1950970254814,367.1950970254814,367.1950970254814,367.1950970254814,367.1950970254814,367.1950970254814,367.1950970254814,367.1950970254814
0.0,300.20457488926445,239.8383902163634,239.8383902163634,239.8383902163634,239.8383902163634,239.8383902163634,239.8383902163634,239.8383902163634,239.8383902163634,239.8383902163634,239.8383902163634,239.8383902163634,239.8383902163634,239.8383902163634,239.8383902163634
435.8618084840124,435.8618084840124,435.8618084840124,435.8618084840124,435.8618084840124,435.8618084840124,435.8618084840124,435.8618084840124,435.8618084840124,435.8618084840124,435.8618084840124,435.8618084840124,435.8618084840124,435.8618084840124,435.8618084840124,434.856871188454
291.67754917529436,131.93614167538018,291.67754917529436,131.93614167538018,131.93614167538018,131.93614167538018,131.93614167538018,131.93614167538018,131.93614167538018,131.93614167538018,131.93614167538018,131.93614167538018,131.93614167538018,131.93614167538018,131.93614167538018,131.93614167538018
306.0868096535273,306.0868096535273,306.0868096535273,306.0868096535273,306.0868096535273,306.0868096535273,306.0868096535273,306.0868096535273,306.0868096535273,306.0868096535273,306.0868096535273,306.0868096535273,306.0868096535273,306.0868096535273,306.0868096535273,306.0868096535273
266.9685566867399,266.9685566867399,266.9685566867399,266.9685566867399,266.9685566867399,282.2436552380407,266.9685566867399,266.9685566867399,266.9685566867399,266.9685566867399,266.9685566867399,266.9685566867399,266.9685566867399,266.9685566867399,266.9685566867399,266.9685566867399
