,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
0,1,3,1,2,2,3,3,0,2,2,2,2,2,1,0,0,0,0,0,0,2,3,3,2,2,2,3,2,3,2,2,2,2,0,1
1,1,2,1,1,2,3,3,1,1,3,2,2,3,3,1,2,2,2,2,2,3,1,2,0,0,1,3,2,3,3,3,2,1,1,2
2,1,2,2,2,1,3,3,3,1,2,0,0,0,0,0,0,3,2,2,2,3,3,3,2,2,3,3,2,3,2,3,2,2,2,3
3,0,0,0,0,0,0,0,2,1,1,1,2,3,1,2,2,2,1,3,3,3,1,2,2,3,3,3,2,2,2,3,3,2,2,1
4,0,2,2,2,2,2,2,2,2,2,2,3,2,2,1,2,2,3,2,3,3,2,1,3,2,2,3,0,2,3,2,2,1,1,0
5,2,2,3,2,2,3,3,2,2,3,2,1,2,2,2,1,2,2,3,1,2,2,2,3,2,2,1,3,2,2,3,1,2,3,3
6,2,2,2,2,2,3,2,2,2,2,0,0,3,2,2,2,0,2,1,1,2,1,2,2,2,2,1,2,1,3,3,2,2,2,1
7,1,2,3,1,3,3,3,1,1,1,2,2,3,2,3,2,3,2,2,2,1,3,3,2,3,2,2,2,1,3,3,2,2,2,2
8,1,2,2,1,2,1,2,2,1,0,3,2,2,1,2,3,3,2,2,2,2,1,2,2,3,2,1,2,3,3,2,1,2,2,2
9,0,0,2,3,2,1,2,2,2,2,1,2,3,1,1,2,1,2,2,2,2,2,2,2,2,3,2,1,2,2,2,3,2,2,2
10,1,2,2,2,3,2,1,2,1,1,2,2,2,2,2,1,2,1,1,2,0,2,3,1,2,1,2,2,2,2,1,1,2,3,1
11,3,3,2,1,1,2,2,3,3,3,2,1,2,2,3,3,2,2,2,3,2,2,2,1,1,3,2,2,3,2,0,2,3,2,2
12,1,2,2,1,2,3,3,3,3,2,1,3,2,3,1,2,0,2,3,3,3,1,3,3,2,2,3,3,2,1,2,1,3,2,1
13,1,1,1,1,2,2,2,2,3,2,2,2,2,2,2,3,2,2,2,2,2,1,1,2,2,2,2,1,1,2,1,1,3,2,1
14,0,0,3,2,3,2,3,1,3,2,1,2,3,2,2,2,2,1,2,2,1,3,1,2,2,2,1,3,1,3,1,1,2,2,2
15,0,0,0,1,1,2,2,3,1,2,2,2,2,3,2,1,3,2,2,3,2,3,2,3,2,3,2,2,2,2,1,1,2,2,0
16,1,1,2,3,3,3,2,2,2,1,2,1,2,1,2,2,3,3,2,2,1,2,1,2,1,1,3,3,3,3,1,2,3,2,2
17,2,2,2,2,2,2,2,2,2,3,2,1,2,0,1,2,2,2,2,2,2,1,2,2,3,2,2,3,1,1,2,3,3,1,2
18,2,1,2,1,2,1,1,3,2,2,1,2,1,2,2,3,3,1,3,1,2,2,2,2,2,1,2,1,2,2,2,1,2,1,2
19,1,2,2,2,2,2,2,3,1,2,2,2,2,1,2,2,1,2,2,1,1,2,1,2,1,3,2,3,0,1,1,1,2,2,2
20,1,1,2,2,2,2,3,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,3,3,3,2,1,1,2,0,1,2,2,2,2
21,2,2,3,2,1,1,2,1,2,2,1,2,0,2,1,2,2,2,2,1,2,1,2,2,2,2,2,1,2,1,2,2,2,3,2
22,1,2,2,2,3,3,1,2,2,3,1,2,2,1,2,2,3,2,0,2,2,3,2,1,2,2,3,2,2,2,2,2,3,3,3
23,1,2,2,2,2,2,3,2,3,2,2,2,1,1,2,0,1,2,2,0,2,3,2,2,3,3,3,3,1,2,2,2,2,2,3
24,0,0,0,0,0,0,3,2,2,2,2,1,2,2,3,2,3,3,3,2,1,3,2,1,2,1,1,2,1,0,0,0,0,2,3
25,1,2,2,3,2,2,2,3,3,2,2,2,2,2,1,3,2,2,2,3,1,2,3,2,3,2,1,1,0,2,3,3,2,3,1
26,1,2,1,2,3,3,2,2,2,1,3,2,1,1,1,0,1,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2
27,1,1,2,2,2,1,2,2,1,2,2,1,2,2,1,1,2,0,0,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0
28,1,2,2,2,1,1,1,2,2,1,2,2,3,2,1,2,1,2,2,3,1,2,2,1,2,2,2,1,1,2,2,2,1,2,2
29,1,3,2,2,2,2,2,1,2,1,2,2,0,2,3,1,2,1,1,1,2,2,1,2,2,3,2,0,1,1,2,2,2,2,1
30,2,2,1,2,1,2,1,2,2,2,3,2,3,2,2,2,3,1,2,2,2,3,2,2,1,1,2,3,2,3,1,1,2,2,1
31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,2,3,2,2,1,1,2,3,3,2,1,1,0,0,0,0,0
32,1,1,3,2,2,2,2,3,2,1,2,2,2,2,0,2,1,2,1,3,2,1,2,3,3,3,2,2,3,2,0,1,2,1,1
33,0,0,0,0,0,0,1,2,2,2,2,2,3,3,2,2,2,2,3,2,1,1,2,1,2,2,2,3,1,1,2,2,2,1,2
34,1,2,0,1,2,3,1,1,2,1,2,2,1,2,0,2,2,1,1,1,2,2,2,2,2,0,1,1,2,3,1,2,2,1,2
35,1,1,2,2,3,2,1,2,3,2,1,2,1,1,2,2,2,1,3,3,2,1,2,1,1,2,2,1,1,2,2,3,2,2,2
36,2,2,2,1,1,2,2,1,2,2,2,2,2,1,1,2,2,3,3,1,0,1,2,3,1,3,2,3,3,2,1,3,2,2,1
37,2,1,0,3,2,2,1,1,2,1,1,2,3,2,2,3,3,2,2,2,2,1,2,2,2,2,2,3,2,3,2,1,1,3,3
38,2,2,2,2,2,2,1,2,2,2,2,3,1,1,1,1,3,1,2,1,2,3,1,2,1,2,2,0,3,2,1,2,3,2,1
39,1,2,2,2,2,3,3,3,2,2,3,1,1,1,2,1,2,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2
40,1,2,3,0,2,2,3,1,3,3,2,3,2,0,2,1,2,3,1,2,3,0,1,2,3,3,2,2,3,3,3,3,2,1,2
41,0,0,0,0,0,0,0,0,3,2,2,2,3,2,2,3,3,2,2,3,2,1,1,2,3,1,2,3,3,2,2,2,3,3,3
42,2,2,2,2,2,0,0,0,0,1,1,2,2,2,3,2,2,2,2,2,2,3,3,1,2,0,2,2,1,1,2,1,3,2,2
43,1,1,2,2,2,2,3,2,3,2,2,3,3,1,2,2,2,3,2,1,1,1,0,2,3,2,1,2,2,3,1,1,1,1,1
44,0,0,1,2,1,2,2,1,1,2,2,2,2,3,1,2,2,2,3,2,2,2,2,3,1,2,3,1,3,3,2,3,3,3,3
45,1,1,1,2,2,2,2,1,2,2,2,1,1,3,2,2,2,2,1,3,2,2,2,2,2,1,2,2,0,2,1,1,1,1,2
46,1,1,2,2,2,2,2,2,2,1,1,2,2,2,2,2,1,1,1,2,3,3,2,2,3,1,2,3,0,2,2,1,2,2,2
47,2,3,2,3,2,2,2,2,3,2,1,2,1,2,3,1,3,1,2,2,3,0,0,0,0,0,0,0,2,3,2,3,0,2,1
48,2,2,2,3,2,2,0,0,0,0,0,1,2,3,2,3,3,1,2,2,3,1,3,2,0,2,3,2,3,2,2,2,2,2,1
49,0,0,1,3,3,3,2,3,2,2,0,2,3,2,3,3,3,2,3,1,2,1,3,0,3,1,3,3,2,3,2,2,2,2,2
50,0,0,0,0,0,0,1,1,1,2,2,2,2,2,1,2,1,1,2,2,2,2,2,2,1,2,1,2,2,1,2,2,2,3,2
