,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
0,1,2,2,2,2,2,3,3,1,1,2,2,3,0,0,0,0,2,2,1,3,1,3,2,3,2,2,3,1,2,2,3,3,2,2
1,1,3,3,2,2,1,3,3,3,3,2,1,1,2,2,2,2,2,3,2,1,3,2,2,2,2,0,2,3,2,2,2,3,2,3
2,2,3,2,3,3,1,2,3,2,3,2,3,3,2,0,0,0,0,2,2,3,2,2,2,2,1,1,1,2,2,3,3,1,0,3
3,2,2,1,3,3,0,0,0,0,0,0,0,0,3,1,2,2,3,1,2,2,0,2,2,2,1,2,3,2,3,2,1,3,2,2
4,0,0,0,0,0,0,0,0,0,0,0,2,2,2,3,3,2,2,2,3,1,2,2,2,2,2,2,2,1,2,2,2,2,2,3
5,1,2,2,2,1,2,3,2,2,3,3,2,2,3,3,2,3,3,3,2,1,2,2,3,2,2,3,2,1,1,1,1,3,2,3
6,1,3,3,1,2,1,2,1,2,2,3,3,2,2,1,1,2,2,3,2,2,2,1,3,2,2,1,2,1,1,3,3,2,2,2
7,2,2,2,2,2,2,1,3,3,2,1,2,3,2,2,3,2,3,3,3,0,2,2,2,2,2,3,2,2,3,3,3,3,3,3
8,1,2,2,2,1,2,1,1,2,2,2,2,2,3,3,3,2,2,2,1,2,3,1,2,3,1,1,2,3,1,1,2,1,2,1
9,1,2,2,2,2,2,2,2,2,1,2,1,0,0,0,0,2,2,2,2,3,3,3,3,1,0,2,2,2,2,3,2,3,2,2
10,1,2,2,1,2,2,1,2,2,2,2,2,1,1,2,3,1,2,2,2,2,2,2,2,2,2,1,1,2,2,2,3,2,2,1
11,2,3,3,2,3,0,2,2,3,2,1,1,2,3,2,1,1,2,2,2,3,2,1,3,2,3,2,3,2,3,3,2,2,3,2
12,2,2,1,2,2,3,2,1,3,2,3,2,2,3,1,2,2,3,2,1,2,3,3,1,2,0,3,3,2,3,2,3,3,2,2
13,1,2,1,3,2,2,3,2,0,2,2,1,2,2,3,2,1,2,2,1,3,1,2,2,2,2,2,1,3,3,1,2,2,1,2
14,1,2,3,3,2,1,2,3,2,2,2,3,3,2,1,2,3,3,1,1,2,2,1,2,3,2,2,3,2,3,1,2,2,3,1
15,2,2,2,2,2,2,3,3,2,3,3,2,2,3,2,3,1,2,2,3,3,3,2,2,1,1,2,3,3,1,1,3,2,2,0
16,2,3,2,2,2,2,1,1,3,2,1,1,2,3,2,3,2,2,3,2,3,2,2,2,3,2,3,3,3,2,3,2,2,1,3
17,0,0,2,2,2,2,3,3,2,2,1,2,1,2,2,3,3,3,3,3,3,3,3,2,0,2,1,1,1,2,2,2,1,1,1
18,0,0,0,0,2,2,2,3,1,2,2,2,3,1,2,0,1,2,2,1,2,1,2,3,1,3,3,2,2,3,2,1,3,1,2
19,0,0,0,0,0,3,2,2,3,2,2,3,3,0,3,3,2,2,3,3,2,2,2,3,3,2,3,3,2,2,2,1,3,2,2
20,1,2,1,2,2,2,1,2,2,3,2,3,2,2,2,1,3,1,2,2,2,2,2,1,1,2,1,1,1,3,2,2,2,2,3
21,1,2,1,1,2,2,1,2,2,2,1,2,2,2,2,2,2,2,3,3,1,2,2,1,3,2,2,2,2,2,2,2,2,1,2
22,1,2,1,2,3,2,1,3,3,1,2,2,2,1,2,3,3,2,1,3,2,2,1,2,2,2,3,1,2,2,2,2,1,2,3
23,1,1,1,2,3,3,3,2,2,2,2,2,3,2,1,3,1,2,2,3,3,0,2,2,2,2,3,3,2,2,2,2,1,1,2
24,1,2,3,3,3,2,1,2,3,2,3,3,2,1,1,2,3,3,3,3,2,1,2,2,2,1,0,1,3,2,1,3,3,1,2
25,1,2,2,3,3,3,2,2,0,3,3,1,2,2,2,3,3,2,2,3,1,2,2,1,2,3,1,3,2,0,0,0,0,0,0
26,0,0,2,2,2,2,3,2,2,1,2,2,3,3,3,3,3,1,3,2,3,2,3,3,3,2,3,3,2,2,3,2,1,3,1
27,1,2,2,1,2,1,1,3,2,1,3,0,1,2,2,2,2,1,2,2,2,2,1,1,0,2,1,3,2,3,2,2,2,2,2
28,0,0,0,0,0,0,0,0,2,2,2,1,2,2,2,2,2,2,3,2,2,2,3,3,3,3,3,2,2,1,2,2,3,1,3
29,1,1,2,3,2,2,2,3,2,2,0,1,2,2,2,2,2,2,1,2,2,2,3,2,2,2,2,3,2,3,3,2,0,0,1
