,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
0,2,3,3,3,1,1,2,2,3,1,2,1,2,3,2,2,1,2,2,1,2,1,2,0,2,1,2,3,2,2,2,0,2,2,2
1,1,2,2,2,2,2,3,2,2,2,2,3,1,2,1,3,1,1,1,2,2,2,2,0,2,1,2,2,2,1,3,2,2,1,2
2,0,0,0,0,0,0,0,2,3,3,3,3,1,2,2,2,3,1,2,2,1,3,1,2,2,2,2,2,2,1,3,3,3,2,2
3,0,0,0,0,0,2,3,3,2,1,1,3,2,2,2,2,3,2,3,2,1,0,1,3,3,2,0,1,2,1,1,2,2,1,1
4,0,0,0,0,0,0,0,0,2,2,1,0,0,2,3,2,1,1,2,2,3,2,3,2,3,1,3,1,2,2,2,2,3,3,2
5,2,2,2,3,3,2,3,3,3,1,2,3,3,2,2,1,3,2,2,3,2,2,1,2,3,2,1,2,2,2,3,2,0,2,1
6,1,2,2,2,2,2,0,2,3,2,3,1,1,3,1,0,1,3,2,3,2,2,2,2,2,2,3,3,2,1,2,1,2,2,2
7,2,2,2,2,2,1,2,3,3,3,1,3,2,1,3,3,3,2,2,2,2,2,3,3,1,2,1,2,0,2,2,1,3,1,1
8,1,3,3,2,2,1,3,2,2,0,2,2,3,2,0,0,2,2,2,2,2,2,3,2,3,2,1,2,2,3,2,2,3,1,2
9,1,2,3,1,2,2,2,2,1,2,2,2,3,2,0,1,2,2,2,1,2,1,2,1,2,0,2,2,2,2,1,1,2,1,2
10,0,1,1,2,2,2,2,3,3,2,2,2,2,2,0,3,1,3,1,1,2,2,1,2,2,2,3,3,2,1,2,2,3,1,1
11,2,3,3,3,2,2,3,1,1,2,2,0,2,1,2,3,2,1,1,1,2,2,2,2,2,3,2,3,2,3,2,3,2,3,2
12,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,2,3,3,3,3,2,1,2,2,2,2,2,3,2,3,2,1
13,1,2,3,1,3,1,3,2,2,0,2,1,2,2,1,2,1,2,2,2,1,0,2,2,1,1,1,2,2,1,2,3,3,3,0
14,1,2,1,2,2,1,2,2,3,3,2,2,2,1,1,3,2,3,2,1,3,2,1,1,1,2,2,2,2,2,2,2,2,3,1
15,0,0,0,0,2,2,3,2,2,3,2,2,1,2,1,2,2,2,2,2,3,2,2,1,2,3,3,2,3,3,2,2,0,2,2
16,1,2,2,2,2,2,1,2,1,1,3,2,2,3,2,3,2,1,1,2,3,2,3,2,2,2,2,2,2,1,0,2,3,3,1
17,1,1,2,2,0,3,2,2,2,1,3,3,3,3,2,3,1,2,2,3,2,2,2,1,2,3,2,2,0,2,1,3,3,2,2
18,2,3,2,2,1,1,2,2,2,2,3,2,3,2,0,3,2,2,3,3,2,1,2,2,3,2,1,1,1,1,3,2,2,2,3
19,1,2,2,2,2,2,1,1,2,3,1,1,2,2,3,2,2,3,3,3,2,2,1,2,3,2,2,2,3,3,2,1,3,0,2
20,0,0,0,0,0,0,0,0,0,2,2,2,2,3,2,2,3,2,2,2,3,1,2,2,2,1,0,2,2,2,3,3,2,2,2
21,0,0,0,0,0,0,0,1,2,3,2,1,2,2,3,2,3,3,1,1,2,2,2,2,2,1,3,2,1,2,1,2,1,3,2
22,0,0,0,0,0,0,3,2,1,2,2,2,2,0,1,0,3,2,3,2,2,2,2,3,3,2,2,2,1,3,3,3,2,1,2
23,1,2,2,2,1,1,1,3,0,2,1,2,1,2,2,2,2,2,1,2,2,2,1,2,1,3,2,2,2,2,2,2,1,1,1
24,2,2,2,3,3,2,1,2,3,3,3,1,2,1,1,1,2,2,3,3,1,2,2,3,3,2,3,3,2,1,1,0,1,2,3
25,1,2,2,3,2,3,2,2,3,1,1,1,2,3,2,3,2,1,2,0,2,2,3,0,0,2,2,2,3,2,3,2,1,1,1
26,2,3,2,2,1,2,3,2,2,1,2,2,2,2,0,2,3,2,2,2,1,2,3,3,1,2,1,3,3,2,3,3,2,2,1
27,0,0,2,2,2,0,1,2,2,1,3,2,0,0,0,0,0,0,0,0,0,2,3,0,2,2,3,2,2,2,1,0,1,1,1
28,0,0,2,2,2,3,1,2,2,2,2,2,2,2,3,2,3,2,2,3,2,3,2,3,1,3,1,2,2,2,2,2,2,0,3
29,0,2,2,2,2,1,2,3,3,2,3,2,3,2,2,2,2,3,3,2,2,3,3,3,2,1,2,3,3,3,2,0,1,2,3
30,2,3,3,2,2,2,2,3,2,3,3,2,1,3,0,1,2,1,1,2,2,2,1,2,2,2,2,2,3,2,1,3,1,2,2
31,2,1,2,2,2,1,2,1,2,1,2,3,0,2,1,1,2,2,2,3,2,2,3,3,2,1,2,2,2,1,2,1,1,2,1
32,1,1,2,3,2,3,2,3,2,1,2,3,2,2,1,2,0,0,2,2,2,2,1,0,2,2,1,1,3,3,1,3,3,2,3
33,1,2,1,1,2,2,2,2,1,2,2,2,1,0,3,2,3,3,3,2,2,2,1,2,1,0,2,2,2,2,3,3,2,2,0
34,1,2,1,2,2,2,2,3,1,1,2,2,1,2,1,1,1,0,1,0,2,1,2,1,2,2,1,1,2,1,2,1,2,0,1
35,0,0,0,2,2,2,2,2,2,2,1,2,2,0,0,0,0,2,2,3,3,3,1,3,3,1,1,1,1,2,1,2,2,3,1
36,0,0,0,0,0,0,0,2,3,3,3,3,2,3,2,2,2,1,2,0,0,3,3,2,1,3,3,2,2,2,2,3,2,1,2
37,1,2,2,1,2,3,2,2,1,1,3,3,2,3,3,2,1,0,0,2,2,3,3,2,2,2,3,3,2,2,2,2,1,2,2
38,1,2,3,1,2,2,1,2,2,2,2,2,2,3,2,1,3,3,3,2,2,2,3,1,2,3,3,2,0,1,3,2,0,1,2
39,1,2,3,2,2,2,3,3,2,3,1,2,1,2,3,1,2,2,2,3,1,2,1,3,2,3,1,2,2,1,2,3,1,3,2
40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,2,2,3,3,3,3,2,2,2,2,3,1,2
41,2,1,3,2,3,2,1,2,3,3,1,2,1,2,3,3,1,2,2,2,2,0,2,2,3,2,2,2,3,3,2,2,2,2,3
42,0,2,1,2,2,2,2,3,2,1,2,2,1,1,2,1,1,2,2,1,2,3,3,1,2,3,3,3,2,2,2,3,3,3,2
43,2,3,3,2,3,1,2,1,2,2,2,3,2,0,2,3,2,2,3,1,2,3,3,2,2,1,2,3,3,1,2,2,2,2,1
44,2,2,1,2,2,2,1,3,2,3,3,2,2,3,2,1,2,0,1,1,2,3,3,3,3,2,2,2,3,3,3,3,2,3,2
45,0,1,2,2,1,2,1,1,2,2,2,2,2,2,2,3,3,2,1,1,2,2,1,1,1,3,3,2,2,2,1,1,1,1,1
46,2,2,2,3,2,2,2,2,2,2,1,3,2,2,2,2,1,2,2,1,2,2,2,0,0,0,1,3,3,2,1,2,2,3,2
47,1,1,1,3,3,1,1,2,3,1,3,1,2,2,1,3,2,1,0,3,3,3,1,1,3,3,3,0,2,3,1,1,2,1,3
48,1,2,2,2,2,2,2,3,2,2,1,1,2,1,3,2,2,2,2,2,3,2,1,3,0,2,1,2,2,2,2,2,1,2,2
49,2,3,3,2,2,0,3,1,1,2,3,2,2,2,1,3,2,3,3,3,3,1,1,2,3,1,2,2,1,1,1,1,2,3,3
50,0,0,0,0,0,0,2,2,3,3,2,2,2,2,2,2,3,1,2,2,3,1,2,3,3,0,3,2,1,2,1,1,1,2,2
51,2,2,2,2,2,2,3,1,1,2,2,2,3,2,2,2,3,3,2,2,2,1,2,1,2,3,3,2,2,2,2,2,1,2,2
52,2,3,2,3,3,1,1,1,2,2,1,0,0,0,0,0,0,2,3,3,3,2,2,2,1,2,2,3,3,2,0,0,0,0,0
53,1,2,2,2,2,1,2,2,2,2,2,2,3,3,2,1,1,2,2,2,1,3,2,1,1,1,2,1,2,2,1,2,3,3,3
54,0,0,0,0,2,2,3,2,2,3,3,3,2,2,2,2,1,3,2,2,3,3,1,0,2,3,3,3,1,2,2,2,3,1,3
55,2,3,3,3,2,2,2,2,0,2,2,1,2,0,0,1,2,0,2,1,2,2,2,2,1,2,2,3,3,3,2,2,2,2,2
56,2,2,2,2,2,2,2,3,2,3,2,2,3,3,3,2,2,2,2,2,1,2,3,2,2,2,1,3,2,1,3,2,2,1,2
57,0,0,2,3,2,2,3,2,2,2,2,2,2,2,1,3,2,2,3,1,0,0,0,0,0,1,3,1,2,2,3,2,2,3,3
58,0,1,3,2,2,2,2,3,2,2,3,3,2,2,2,1,2,1,2,2,1,2,2,2,3,1,2,2,2,2,2,2,2,2,3
59,0,2,2,1,2,2,3,2,2,2,2,1,2,3,2,3,2,3,2,2,2,1,2,2,2,2,2,0,2,3,2,2,1,2,0
60,0,2,2,2,2,2,3,3,3,3,2,3,1,2,3,3,2,3,2,3,1,0,0,1,2,3,2,0,1,2,3,2,3,2,2
61,2,3,2,2,2,3,3,3,2,2,2,3,2,3,3,1,2,2,3,0,3,0,3,2,2,3,1,2,2,3,3,2,1,3,2
62,1,2,0,0,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,3,2,2,2,3,3,2,3,1,2,3,3,3,1
63,1,1,2,1,2,1,2,2,2,1,2,2,2,2,1,1,2,1,2,2,2,2,1,1,2,3,3,2,0,2,2,1,1,2,1
64,1,1,2,2,2,1,3,2,1,0,2,2,2,2,1,2,1,3,2,2,2,1,1,2,1,1,1,0,2,2,1,1,2,2,3
