,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
0,2,2,3,3,2,3,2,2,2,3,2,2,2,2,3,1,3,2,2,1,2,2,2,2,3,3,2,1,3,2,2,2,2,3,2
1,0,0,0,2,2,2,2,2,2,3,2,3,1,2,2,2,2,2,3,3,2,2,2,3,2,3,2,1,1,2,3,3,2,1,3
2,2,2,2,2,3,2,2,2,2,3,3,3,3,2,0,3,2,3,3,1,1,2,3,3,2,3,2,3,2,3,3,0,0,0,3
3,2,2,1,2,2,1,1,2,1,2,2,3,2,2,2,2,2,2,2,3,3,1,2,2,1,1,2,2,0,1,2,2,2,2,1
4,1,2,2,3,3,2,3,3,0,0,0,0,0,0,0,0,2,2,1,2,1,2,3,1,2,2,2,2,2,2,3,2,2,2,1
5,2,2,3,3,2,2,2,2,1,3,1,2,2,3,2,2,2,2,3,2,3,2,3,1,2,2,2,3,1,2,3,3,3,2,3
6,1,1,2,2,2,3,2,2,3,3,3,3,1,2,3,2,2,2,2,2,3,3,3,2,0,0,0,0,0,0,0,0,0,0,0
7,2,3,2,1,1,2,1,1,2,2,3,2,0,0,0,0,2,3,2,3,2,1,3,3,3,2,1,1,3,3,1,3,2,2,3
8,3,2,2,3,2,3,2,2,3,2,3,2,3,1,1,3,1,3,3,3,1,3,2,2,2,2,2,2,2,2,1,2,1,1,3
9,0,2,2,2,3,2,3,2,2,3,2,2,3,2,1,2,1,2,1,1,2,1,1,1,1,2,2,2,0,1,2,3,3,2,1
10,2,2,2,2,2,2,1,3,3,3,1,2,1,2,3,2,1,1,3,1,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2
11,2,0,0,0,0,0,2,3,3,2,3,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,1,3,2,2,1,2
12,0,0,0,0,0,0,1,2,3,3,2,2,2,3,1,1,3,3,2,2,1,2,2,0,2,3,2,2,2,3,3,2,0,0,0
13,1,1,1,2,2,3,2,2,2,2,3,2,3,2,1,1,1,2,0,3,2,1,2,3,3,3,1,2,2,1,3,2,2,1,1
14,0,0,0,0,0,0,0,0,3,2,3,3,3,2,2,1,3,2,2,3,3,3,2,3,2,2,2,3,2,2,3,3,1,0,0
15,0,0,2,2,1,2,2,1,2,3,2,2,1,2,3,2,2,2,1,2,2,3,3,3,1,3,1,1,2,2,3,2,1,2,2
16,0,0,0,2,2,3,2,2,1,3,3,3,3,2,3,2,3,2,3,3,3,2,3,1,2,1,2,2,3,2,3,2,3,2,2
17,1,2,3,2,2,3,3,1,3,3,2,2,3,1,2,1,2,2,2,1,3,3,2,1,2,2,2,3,2,3,3,2,2,3,3
18,0,0,0,2,2,2,2,2,2,0,1,2,1,2,0,2,1,2,2,1,2,2,2,2,2,1,2,1,3,2,0,2,3,3,2
19,0,0,0,2,2,2,2,2,1,1,1,2,1,3,1,1,2,2,1,1,2,1,2,2,2,2,1,1,2,0,0,0,1,2,2
20,2,2,2,2,2,3,1,2,3,2,2,2,2,2,3,3,1,1,2,2,3,1,2,3,1,2,2,3,1,2,2,0,3,3,2
21,0,2,1,0,2,1,2,2,2,2,2,3,2,1,1,2,1,2,1,1,0,1,3,2,1,2,2,1,2,1,1,2,3,3,2
22,2,3,3,2,2,1,1,2,2,2,3,3,2,1,3,3,2,2,2,1,2,2,2,2,0,2,2,3,3,2,2,2,3,1,2
23,2,2,2,3,2,2,3,2,1,3,2,2,1,3,2,2,1,1,2,3,2,2,0,1,2,3,2,3,1,2,3,0,2,1,1
24,1,2,2,2,2,2,2,2,3,2,3,3,3,2,2,0,2,3,3,2,1,2,2,1,2,1,2,2,1,2,3,3,2,1,3
25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,2,2,3,2,1,2,2,2,3,2,2,2,3
26,0,0,2,3,2,3,3,3,2,0,2,3,3,2,2,3,3,2,2,2,1,3,3,1,3,2,3,2,2,0,0,1,2,2,1
27,0,0,0,0,2,2,2,3,3,3,2,2,3,3,2,3,2,2,3,3,3,3,2,2,0,0,2,2,1,2,2,2,2,2,2
28,2,3,2,2,2,1,2,3,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,3,3,3,0,3,2,1,1,2,2,1,2
29,1,2,2,2,2,2,2,2,2,3,2,3,2,2,2,1,2,2,2,2,3,2,3,1,2,3,3,2,3,0,1,2,1,2,3
30,2,2,2,2,0,2,2,1,3,0,2,2,1,2,1,2,2,2,2,3,3,1,2,2,3,1,3,1,2,2,3,3,3,2,1
31,2,3,2,2,2,2,2,1,1,1,3,2,2,2,2,2,1,3,0,3,2,2,0,0,0,3,3,1,2,3,2,2,1,2,2
32,1,3,3,2,2,2,2,2,2,2,2,2,2,2,1,2,0,0,1,2,3,1,2,3,2,0,0,0,0,0,0,1,3,1,2
33,0,0,2,3,3,2,2,2,3,3,0,2,3,2,0,0,0,0,0,0,0,2,3,1,3,2,2,3,2,2,2,3,3,3,2
34,1,2,2,2,1,1,2,1,3,2,3,2,2,3,3,3,1,2,2,1,3,2,3,2,3,2,3,2,3,3,3,3,1,2,3
35,0,0,0,2,2,2,2,2,2,2,2,2,2,3,3,3,2,0,3,2,3,1,2,2,3,2,2,2,2,1,2,2,3,2,3
36,0,0,0,0,0,0,2,3,3,3,3,2,3,2,2,2,1,2,3,2,3,1,3,3,2,3,2,2,2,2,1,1,2,1,3
37,1,2,2,3,1,1,2,1,2,3,2,3,2,3,2,1,2,2,3,2,3,3,3,2,2,3,3,2,2,3,3,3,3,2,3
38,1,2,3,2,2,1,2,3,0,2,2,2,1,2,2,2,3,2,1,1,2,2,2,3,2,1,2,3,3,3,3,3,2,3,3
