0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
342.13113628344,342.13113628344,342.13113628344,342.13113628344,342.13113628344,342.13113628344,342.13113628344,342.13113628344,342.13113628344,342.13113628344,342.13113628344,342.13113628344,342.13113628344,342.13113628344,342.13113628344,342.13113628344
166.07676258042812,225.35738989323124,225.35738989323124,225.35738989323124,225.35738989323124,225.35738989323124,225.35738989323124,225.35738989323124,225.35738989323124,225.35738989323124,225.35738989323124,249.25738989323128,249.25738989323128,249.25738989323128,249.25738989323128,249.25738989323128
329.52250099364426,233.13872045945473,233.13872045945473,362.6225009936443,233.13872045945473,233.13872045945473,233.13872045945473,362.6225009936443,362.6225009936443,362.6225009936443,362.6225009936443,362.6225009936443,362.6225009936443,233.13872045945473,362.6225009936443,362.6225009936443
262.0667296644591,287.3667296644591,287.3667296644591,287.3667296644591,287.3667296644591,287.3667296644591,287.3667296644591,287.3667296644591,287.3667296644591,287.3667296644591,287.3667296644591,287.3667296644591,287.3667296644591,307.70828487147696,287.3667296644591,287.3667296644591
0.0,176.03671027565446,293.41837057026504,293.41837057026504,176.03671027565446,176.03671027565446,176.03671027565446,293.41837057026504,176.03671027565446,176.03671027565446,176.03671027565446,176.03671027565446,176.03671027565446,293.41837057026504,176.03671027565446,176.03671027565446
229.28649886189473,204.06691291519707,237.86577492278687,200.229894258322,200.229894258322,200.229894258322,237.86577492278687,200.229894258322,237.86577492278687,237.86577492278687,237.86577492278687,229.28649886189473,229.28649886189473,229.28649886189473,229.28649886189473,204.06691291519707
302.75333282631203,230.341964795719,302.75333282631203,230.341964795719,230.341964795719,230.341964795719,230.341964795719,230.341964795719,230.341964795719,230.341964795719,230.341964795719,230.341964795719,302.75333282631203,302.75333282631203,230.341964795719,302.75333282631203
0.0,205.49091303370827,205.49091303370827,202.5452794669266,202.5452794669266,202.5452794669266,202.5452794669266,373.4472746305989,373.4472746305989,373.4472746305989,373.4472746305989,373.4472746305989,181.1049026064082,202.5452794669266,181.1049026064082,181.1049026064082
316.12225316000666,316.12225316000666,316.12225316000666,316.12225316000666,316.12225316000666,316.12225316000666,316.12225316000666,316.12225316000666,316.12225316000666,316.12225316000666,316.12225316000666,316.12225316000666,316.12225316000666,316.12225316000666,316.12225316000666,316.12225316000666
317.506827281595,317.506827281595,317.506827281595,317.506827281595,317.506827281595,317.506827281595,317.506827281595,317.506827281595,317.506827281595,317.506827281595,317.506827281595,317.506827281595,317.506827281595,317.506827281595,317.506827281595,317.506827281595
0.0,174.5544350853211,174.5544350853211,174.5544350853211,174.5544350853211,174.5544350853211,182.1944502238785,152.20115639086987,182.0290605784224,174.85452987789276,152.20115639086987,182.1944502238785,152.20115639086987,152.20115639086987,174.85452987789276,174.85452987789276
255.98825466368157,281.1882546636816,281.1882546636816,281.1882546636816,281.1882546636816,281.1882546636816,281.1882546636816,281.1882546636816,281.1882546636816,281.1882546636816,281.1882546636816,281.1882546636816,281.1882546636816,281.1882546636816,281.1882546636816,281.1882546636816
203.41647397958116,301.2334994659713,203.41647397958116,301.2334994659713,301.2334994659713,221.57664619545446,301.2334994659713,301.2334994659713,301.2334994659713,301.2334994659713,301.2334994659713,301.2334994659713,301.2334994659713,301.2334994659713,301.2334994659713,301.2334994659713
193.86289766364436,281.4921267692822,268.3415570544732,213.46289766364438,213.46289766364438,213.46289766364438,268.3415570544732,213.46289766364438,268.3415570544732,213.46289766364438,213.46289766364438,213.46289766364438,213.46289766364438,213.46289766364438,213.46289766364438,213.46289766364438
332.1149633377267,221.58040666628105,221.58040666628105,221.58040666628105,221.58040666628105,221.58040666628105,221.58040666628105,221.58040666628105,221.58040666628105,221.58040666628105,221.58040666628105,221.58040666628105,221.58040666628105,221.58040666628105,221.58040666628105,221.58040666628105
248.29087891292738,248.29087891292738,214.85241967185232,248.29087891292738,248.29087891292738,248.29087891292738,467.54672450275183,467.54672450275183,467.54672450275183,467.54672450275183,245.94270294438982,274.7908789129274,245.94270294438982,274.7908789129274,274.7908789129274,274.7908789129274
219.6790964314585,234.0437268806259,234.0437268806259,234.0437268806259,234.0437268806259,234.0437268806259,234.0437268806259,234.0437268806259,234.0437268806259,234.0437268806259,234.0437268806259,234.0437268806259,234.0437268806259,234.0437268806259,234.0437268806259,234.0437268806259
