0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
324.0207182675884,356.4207182675884,356.4207182675884,356.4207182675884,356.4207182675884,356.4207182675884,289.0978096571234,356.4207182675884,289.0978096571234,356.4207182675884,289.0978096571234,289.0978096571234,356.4207182675884,356.4207182675884,356.4207182675884,356.4207182675884
256.93562931529954,280.83562931529957,280.83562931529957,280.83562931529957,280.83562931529957,280.83562931529957,280.83562931529957,280.83562931529957,280.83562931529957,280.83562931529957,280.83562931529957,280.83562931529957,280.83562931529957,280.83562931529957,280.83562931529957,280.83562931529957
237.45600832614292,262.55600832614294,262.55600832614294,262.55600832614294,262.55600832614294,262.55600832614294,262.55600832614294,262.55600832614294,262.55600832614294,262.55600832614294,262.55600832614294,262.55600832614294,262.55600832614294,262.55600832614294,262.55600832614294,262.55600832614294
260.7026169854096,261.5978991923287,261.5978991923287,261.5978991923287,261.5978991923287,261.5978991923287,261.5978991923287,261.5978991923287,261.5978991923287,261.5978991923287,261.5978991923287,261.5978991923287,261.5978991923287,261.5978991923287,261.5978991923287,261.5978991923287
250.49828052354292,221.1057207621404,221.1057207621404,274.89828052354295,274.89828052354295,221.1057207621404,221.1057207621404,221.1057207621404,274.89828052354295,274.89828052354295,213.14024564017933,274.89828052354295,274.89828052354295,274.89828052354295,274.89828052354295,274.89828052354295
0.0,228.3298223730436,228.3298223730436,228.3298223730436,228.3298223730436,228.3298223730436,228.3298223730436,228.3298223730436,228.3298223730436,228.3298223730436,228.3298223730436,228.3298223730436,228.3298223730436,228.3298223730436,228.3298223730436,228.3298223730436
226.2741149447902,248.47411494479024,248.47411494479024,248.47411494479024,248.47411494479024,248.47411494479024,248.47411494479024,248.47411494479024,248.47411494479024,248.47411494479024,248.47411494479024,248.47411494479024,248.47411494479024,248.47411494479024,248.47411494479024,248.47411494479024
0.0,293.80451772086985,293.80451772086985,293.80451772086985,293.80451772086985,293.80451772086985,293.80451772086985,293.80451772086985,293.80451772086985,293.80451772086985,293.80451772086985,293.80451772086985,293.80451772086985,293.80451772086985,293.80451772086985,293.80451772086985
242.80644272487797,267.406442724878,267.406442724878,267.406442724878,267.406442724878,267.406442724878,267.406442724878,267.406442724878,267.406442724878,267.406442724878,267.406442724878,267.406442724878,267.406442724878,267.406442724878,267.406442724878,267.406442724878
361.5962320910984,396.9962320910984,396.9962320910984,396.9962320910984,396.9962320910984,396.9962320910984,396.9962320910984,396.9962320910984,396.9962320910984,396.9962320910984,396.9962320910984,396.9962320910984,396.9962320910984,396.9962320910984,396.9962320910984,396.9962320910984
461.3618181426328,506.7618181426328,506.7618181426328,506.7618181426328,506.7618181426328,506.7618181426328,506.7618181426328,506.7618181426328,506.7618181426328,506.7618181426328,506.7618181426328,506.7618181426328,506.7618181426328,506.7618181426328,506.7618181426328,506.7618181426328
334.37744535158294,367.47744535158296,367.47744535158296,367.47744535158296,367.47744535158296,367.47744535158296,367.47744535158296,367.47744535158296,367.47744535158296,367.47744535158296,367.47744535158296,367.47744535158296,367.47744535158296,367.47744535158296,367.47744535158296,367.47744535158296
