0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72
0.9998080250578256,0.9999764672595539,1.0000183203804172,0.9996357352964953,0.9999182294623097,1.0006889208504317,0.999564747620842,0.758167953990446,0.0,0.9466001429468349,1.0006802863253252,1.0005838400508402,1.0005371280112136,1.0007824952582922,0.999197124954172,0.9994696177361515,0.9999954769757444,0.9999853460008836,1.0002005565628096,0.9998591463789914,1.0001080232937838,0.9998270680631798,1.0003543189313717,1.0003634332981015,1.0000317351150763,0.9997466629150153,0.9998252657466189,1.0001095306882029,1.000265493375533,1.0000074258569,1.000047536263402,0.9987232336677856,0.9998936042231819,0.9997014095990764,0.9993029951004004,0.9998481975060756,1.0005564239229514,1.0001120598961464,0.9999468719993772,1.000345706341676,1.001118056190471,1.0003843895195672,0.9987793495841757,1.0003278505454318,0.99899509045499,1.0001787537943798,1.0001367613149128,0.9998556861961347,1.0006528566465889,1.000384997986096,1.000557583765243,1.0002558112851574,1.0014662491656807,0.9980467336788337,0.9999579591605112,1.0002368890741593,0.9999063604569258,1.0002140547763716,1.0005342580815935,1.000052977471384,1.0004073354177194,1.0000822396686075,0.9999389012047715,0.9999828280187799,0.999945601120892,0.9991602265793773,0.9997765918693347,1.0003833059763423,0.9997714798275439,1.0000472574525077,0.999780350037824,1.000469261300836,0.9994691827493654
0.0,0.0,0.055907352291066914,0.5421725394544796,0.7904718261729196,0.0,0.07787086070434945,0.0,0.0,0.3127594465141641,0.435789061872331,0.0,0.0,0.28907784198248265,0.999197124954172,0.9994696177361515,0.9999954769757444,0.9999853460008836,0.05369160953056351,0.0,0.0,0.0,0.023731337078753967,1.0003634332981015,1.0000317351150763,0.9997466629150153,0.9998252657466189,1.0001095306882029,1.000265493375533,1.0000074258569,1.000047536263402,0.8624161526689278,0.0,0.11623853091850123,0.0,0.0,0.0,0.6715803032608321,0.6519416186790181,0.6677932347012856,1.001118056190471,0.4536992054896132,0.6109396705065961,0.4103135260621542,0.0,0.6606785304961633,1.0001367613149128,0.4500470475017764,0.0,0.0,0.0,0.0,0.47665536598474745,0.0,0.5872587823569262,0.17721347008370003,0.7716695166697392,0.5642357477211988,1.0005342580815935,0.4299399860284012,1.0004073354177194,1.0000822396686075,0.652320143016226,0.0,0.0,0.0,0.3999544558666912,0.0,0.0,0.7933348117311851,0.15299640693697825,0.0,0.0
0.2043912565291425,0.03929084100828373,0.0,0.0,0.0,0.0,0.7260426280770895,1.0006909112434368,0.8005190049674109,0.25272153682894505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5715981850599938,0.9998591463789914,0.17711103959853958,0.0,0.2658086422561503,0.0,0.034291792068376736,0.0,0.0,0.5945203082624708,0.6944066877343538,0.0,0.0,0.0,0.0,0.0,0.32601513373922586,0.0,0.0,0.0,0.0,0.5925906048027301,0.29894945447608734,0.0,0.0,0.0,0.0,0.24290535238268518,0.023877301835121045,0.9747749429844248,0.0,0.0,0.0,0.4060554024014067,0.21559529533417532,0.0,0.0,0.0,0.0,0.0,0.38224851411184346,0.29345340105212614,0.9479898365456805,0.0,0.4104041317241993,0.0,0.0,0.0,0.5510738927688408,0.0,0.0,0.015309576271135938,0.8560010707440995,0.0,0.19029695075504094
0.01581814988330088,0.8814905588654964,0.0,0.0,0.0,0.0,0.5586871878933106,0.6714097228956399,0.8839822783296079,0.0,0.0,0.24259529518998413,1.0005371280112136,1.0007824952582922,0.999197124954172,0.9994696177361515,0.9999954769757444,0.5678474724814464,0.0,0.2887693481789597,0.9516136336466836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42995290503017003,0.5340987677630764,0.0,0.0,0.0,0.0,0.0,0.0,0.7125925392057226,0.0,0.0,0.0,0.8184733841434593,0.0,0.0,0.0,0.0,0.0,0.0,0.18039668655582375,0.9980467336788337,0.9999579591605112,1.0002368890741593,0.9999063604569258,0.779107400076775,0.5963607702751546,1.000052977471384,0.3255192580851869,0.0,0.0,0.0,0.5323831984652969,0.5721937744221748,0.9997765918693347,1.0003833059763423,0.6723037633571352,0.21400756578371727,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7802448313302328,1.0007824952582922,0.999197124954172,0.2822158734856117,0.18604544622007424,0.19545136186628298,0.0,0.0,0.0,0.0,0.7018341298457749,0.09996241724687849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6974930353431787,0.9998481975060756,1.0005564239229514,0.14006169628535048,0.0,0.0,0.5107844653974922,1.0003843895195672,0.9987793495841757,1.0003278505454318,0.99899509045499,1.0001787537943798,1.0001367613149128,0.9998556861961347,1.0006528566465889,1.000384997986096,0.7803000339825417,0.30777771736788395,0.5233288066101593,0.0,0.0,0.3827388948418644,0.9999063604569258,1.0002140547763716,1.0005342580815935,1.000052977471384,1.0004073354177194,0.953833739041805,0.0,0.4637207103802794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3148282774748026
0.9998080250578256,0.11421990573672214,0.9411256856106762,0.4779125139150655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4853378158391859,0.9994696177361515,0.9999954769757444,0.9999853460008836,1.0002005565628096,0.8857707358137183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38118825332892214,0.9997014095990764,0.9993029951004004,0.2588194195001918,0.0,0.0,0.0,0.9938751796071088,1.001118056190471,1.0003843895195672,0.9987793495841757,0.28143956232847955,0.0,0.0,0.0,0.0,0.0,0.8819799614013988,0.7600312674804357,0.0,0.0,0.0,0.8662828127645028,0.8059115695374359,0.0,0.06469549562987709,0.1147406405316076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8835623510580746,0.8514919612161123,0.0,0.0,0.2018393050019256
0.9998080250578256,0.9999764672595539,0.10992157789064283,0.0,0.0,0.11911560924015685,0.0,0.0,0.2256381702320347,0.9992078445723642,1.0006802863253252,1.0005838400508402,1.0005371280112136,0.5914651581637695,0.7707288553616323,0.0,0.5589242113250705,0.9999853460008836,1.0002005565628096,0.9998591463789914,1.0001080232937838,0.10534574119806095,0.4251113398506199,0.0,0.09213809280384311,0.9997466629150153,0.9998252657466189,0.5370005655738801,0.0,0.07015490375276912,1.000047536263402,0.9987232336677856,0.9998936042231819,0.9997014095990764,0.9993029951004004,0.9998481975060756,1.0005564239229514,0.9889181558638214,0.26769372831795124,0.7133796328946076,1.001118056190471,1.0003843895195672,0.9987793495841757,1.0003278505454318,0.99899509045499,1.0001787537943798,1.0001367613149128,0.9998556861961347,1.0006528566465889,1.000384997986096,1.000557583765243,1.0002558112851574,1.0014662491656807,0.5860222302312295,0.43359205015775615,0.0,0.0,0.0,0.3994496504667566,1.000052977471384,1.0004073354177194,1.0000822396686075,0.4116943837791993,0.0,0.3729967725036829,0.9991602265793773,0.9997765918693347,1.0003833059763423,0.9997714798275439,1.0000472574525077,0.999780350037824,1.000469261300836,0.9994691827493654
0.9998080250578256,0.9999764672595539,1.0000183203804172,0.9996357352964953,0.9999182294623097,1.0006889208504317,0.999564747620842,1.0006909112434368,0.9995908101277475,0.9992078445723642,1.0006802863253252,1.0005838400508402,1.0005371280112136,1.0007824952582922,0.999197124954172,0.9994696177361515,0.9999954769757444,0.9999853460008836,1.0002005565628096,0.9998591463789914,1.0001080232937838,0.9998270680631798,1.0003543189313717,1.0003634332981015,1.0000317351150763,0.9997466629150153,0.9998252657466189,1.0001095306882029,1.000265493375533,1.0000074258569,1.000047536263402,0.9987232336677856,0.9998936042231819,0.9997014095990764,0.9993029951004004,0.9998481975060756,1.0005564239229514,1.0001120598961464,0.9999468719993772,1.000345706341676,1.001118056190471,1.0003843895195672,0.9987793495841757,1.0003278505454318,0.99899509045499,1.0001787537943798,1.0001367613149128,0.9998556861961347,1.0006528566465889,1.000384997986096,1.000557583765243,1.0002558112851574,1.0014662491656807,0.9980467336788337,0.9999579591605112,1.0002368890741593,0.9999063604569258,1.0002140547763716,1.0005342580815935,1.000052977471384,1.0004073354177194,1.0000822396686075,0.9999389012047715,0.9999828280187799,0.999945601120892,0.9991602265793773,0.9997765918693347,1.0003833059763423,0.9997714798275439,1.0000472574525077,0.999780350037824,1.000469261300836,0.9994691827493654
0.0,0.8084410862271671,1.0000183203804172,0.9996357352964953,0.5228691500691252,0.1561354930541654,0.999564747620842,1.0006909112434368,0.9995908101277475,0.3409511544126467,0.0,0.7394583362851126,1.0005371280112136,0.018326504140244282,0.0,0.34192670393420777,0.5289036524703334,0.9999853460008836,0.9918992330938217,0.9998591463789914,1.0001080232937838,0.9998270680631798,1.0003543189313717,1.0003634332981015,0.562294355101649,0.0,0.19271461959263547,0.5222988495945557,0.0,0.3949513058673624,0.10688516401691572,0.4814556092709772,0.8616079258351945,0.2817902735181619,0.9993029951004004,0.6298741282825091,0.45583166489262084,0.0,0.0,0.6812842519774165,1.001118056190471,0.9946514228583752,0.0,0.0,0.30888925150787827,1.0001787537943798,0.0857552803054773,0.0,0.0,0.0,0.0,0.518932320463172,0.4752946777371463,0.13660856270364974,0.0,0.36743924166843556,0.1382481753919933,1.0002140547763716,1.0005342580815935,1.000052977471384,1.0004073354177194,1.0000822396686075,0.9999389012047715,0.9999828280187799,0.999945601120892,0.9991602265793773,0.9997765918693347,1.0003833059763423,0.9997714798275439,1.0000472574525077,0.999780350037824,1.000469261300836,0.6378455028719117
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14009985189458973,0.15575978552022285,0.5614188619846541,0.0,0.0,0.4922479763664871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24738758496497937,0.7217896376357729,0.0,0.0,0.0,0.7659641308973342,0.31906175149427085,0.0,0.0,0.0,0.4717605376202485,0.9998936042231819,0.9997014095990764,0.9993029951004004,0.9998481975060756,1.0005564239229514,1.0001120598961464,0.9999468719993772,1.000345706341676,0.7535146295977881,0.3334354777022739,0.9987793495841757,1.0003278505454318,0.9161736040783239,0.6034365888571287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013957041233815914,1.000052977471384,1.0004073354177194,1.0000822396686075,0.9999389012047715,0.09462738800441883,0.3409568934384879,0.5245042365410058,0.0,0.0,0.017554844722369012,0.06998961186384633,0.0,0.0,0.0
